,tf_occurance,atri_degree_centrality,atri_out_centrality,atri_in_centrality,atri_betweenness_centrality,atri_closeness_centrality,atri_eigenvector_centrality,tri_degree_centrality,tri_out_centrality,tri_in_centrality,tri_betweenness_centrality,tri_closeness_centrality,tri_eigenvector_centrality,lrc_degree_centrality,lrc_out_centrality,lrc_in_centrality,lrc_betweenness_centrality,lrc_closeness_centrality,lrc_eigenvector_centrality,cor_degree_centrality,cor_out_centrality,cor_in_centrality,cor_betweenness_centrality,cor_closeness_centrality,cor_eigenvector_centrality,end_degree_centrality,end_out_centrality,end_in_centrality,end_betweenness_centrality,end_closeness_centrality,end_eigenvector_centrality,per_degree_centrality,per_out_centrality,per_in_centrality,per_betweenness_centrality,per_closeness_centrality,per_eigenvector_centrality,pro_degree_centrality,pro_out_centrality,pro_in_centrality,pro_betweenness_centrality,pro_closeness_centrality,pro_eigenvector_centrality,xyl_degree_centrality,xyl_out_centrality,xyl_in_centrality,xyl_betweenness_centrality,xyl_closeness_centrality,xyl_eigenvector_centrality,phl_degree_centrality,phl_out_centrality,phl_in_centrality,phl_betweenness_centrality,phl_closeness_centrality,phl_eigenvector_centrality,col_degree_centrality,col_out_centrality,col_in_centrality,col_betweenness_centrality,col_closeness_centrality,col_eigenvector_centrality
LRL1,6.0,0.08645533141210374,0.05763688760806916,0.02881844380403458,0.0,0.0006255859368424892,0.033311968203560756,0.8409893992932862,0.7137809187279152,0.127208480565371,0.7351702879482745,0.0013899144618333935,0.17906974713178103,0.0,0.0,0.0,0.0,0.0,0.0,0.028397565922920892,0.02636916835699797,0.002028397565922921,4.12275928033114e-06,0.00025720382506683637,0.018915441456084564,0.4268833087149188,0.20531757754800592,0.22156573116691286,0.005949935759048361,0.0003615498840752477,0.12969292218180237,0.68375,0.48375,0.2,0.6784871714643304,0.0006557761819708653,0.10093463528225267,0.09602649006622517,0.09437086092715231,0.0016556291390728477,5.49130726060646e-06,0.00023870373099962866,0.050326457476114785,0.0,0.0,0.0,0.0,0.0,0.0,0.05281285878300804,0.025258323765786454,0.027554535017221583,1.319661638755823e-06,0.00025091617994612707,0.031046490310774846,0.0,0.0,0.0,0.0,0.0,0.0
WLIM2b,5.0,0.01440922190201729,0.005763688760806916,0.008645533141210374,0.0,0.0004797589205610715,0.006607666279100831,0.13074204946996465,0.06713780918727916,0.0636042402826855,0.22269002330651833,0.0008953742533892988,0.056811989498207274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397341211225997,0.24519940915805025,0.09453471196454949,0.0895112443516034,0.0003230812649238766,0.12509562854886122,0.28625,0.26875,0.0175,0.008961201501877347,0.000615219090335106,0.08008967282410671,0.09602649006622517,0.041390728476821195,0.054635761589403975,0.00019494140775152933,0.00023125954993349202,0.04200098051658253,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.024110218140068886,0.05281285878300804,0.004724388666745846,0.00024778061468105965,0.046261126855228214,0.0,0.0,0.0,0.0,0.0,0.0
AT5G57150,5.0,0.04610951008645533,0.002881844380403458,0.04322766570605187,0.0,0.000664975050831278,0.02077763572675108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29006085192697767,0.15010141987829614,0.13995943204868155,0.0018222596019063638,0.0003132166294872195,0.09385209388559097,0.2673559822747415,0.20384047267355984,0.06351550960118169,0.00015076958037985196,0.0003394121214949719,0.1212810807414678,0.075,0.0375,0.0375,0.058714017521902376,0.0004099127934212303,0.024287129558619013,0.08443708609271523,0.06788079470198675,0.016556291390728478,0.00015101094966667766,0.00022171260440412781,0.040993629737040585,0.0,0.0,0.0,0.0,0.0,0.0,0.08266360505166476,0.03214695752009185,0.05051664753157291,2.3753909497604813e-05,0.00026528675248218685,0.04489667024069918,0.03821656050955414,0.036093418259023353,0.0021231422505307855,0.0,0.0007370300667163812,0.017092447353492964
HB-1,5.0,0.09510086455331411,0.04322766570605187,0.05187319884726224,0.0007496127001049458,0.0005860597512161041,0.03384593168923672,0.04946996466431095,0.028268551236749116,0.021201413427561835,0.0035335689045936395,0.0008383789191840054,0.028778354492117627,0.10199556541019955,0.04878048780487805,0.05321507760532151,0.0,0.001263330740803816,0.05243655782795393,0.2961460446247465,0.09127789046653144,0.20486815415821502,0.0,0.0003025074199612315,0.09580955084030379,0.07237813884785821,0.03545051698670606,0.03692762186115214,2.185066382316695e-06,0.00025587763150608706,0.05151538293927823,0.115,0.0425,0.0725,0.0,0.0004022229803916757,0.04077314934069359,0.23841059602649006,0.09271523178807947,0.1456953642384106,1.372826815151615e-05,0.00023945623442635764,0.07141702140624435,0.0,0.0,0.0,0.0,0.0,0.0,0.11940298507462686,0.05625717566016074,0.06314580941446614,0.0,0.0002866131042894784,0.05339313657582699,0.3481953290870488,0.2059447983014862,0.14225053078556263,0.0035460992907801418,0.0012396887194550783,0.08191911324242496
HAT2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.15415821501014199,0.018255578093306288,0.0003669255759494715,0.0002624706057180561,0.07350356362311977,0.12259970457902512,0.11521418020679469,0.007385524372230429,0.0007254420389291428,0.0003349504476686999,0.08385576559563664,0.99625,0.73625,0.26,0.9690644555694617,0.0006698441818066191,0.1155533142077508,0.18543046357615894,0.1456953642384106,0.039735099337748346,2.74565363030323e-06,0.00027189175687846666,0.06817614660506119,0.0,0.0,0.0,0.0,0.0,0.0,0.04707233065442021,0.02870264064293915,0.018369690011481057,0.0030972458661599166,0.00026044491296741914,0.029929576693619276,0.0,0.0,0.0,0.0,0.0,0.0
bHLH115,5.0,0.20749279538904897,0.06916426512968299,0.13832853025936598,0.5017074511502391,0.0006962118916754155,0.06223047211216288,0.053003533568904596,0.0176678445229682,0.0353356890459364,0.0,0.0008425801960758343,0.03063416827735567,0.0,0.0,0.0,0.0,0.0,0.0,0.18255578093306288,0.006085192697768763,0.1764705882352941,1.649103712132456e-05,0.000292692014376584,0.0777779696183439,0.050221565731166914,0.04579025110782866,0.004431314623338257,0.0,0.0002504333524665578,0.04164726055800178,0.1525,0.06875,0.08375,0.051677096370463076,0.00046520455505610426,0.048263125771283194,0.25662251655629137,0.12748344370860928,0.1291390728476821,1.647392178181938e-05,0.0002763241308140926,0.07809890812017332,0.0,0.0,0.0,0.0,0.0,0.0,0.02870264064293915,0.008036739380022962,0.02066590126291619,0.0011573432571888567,0.0001924698742227213,0.023535782532260987,0.0,0.0,0.0,0.0,0.0,0.0
HMGB2,5.0,0.3256484149855908,0.11527377521613832,0.21037463976945245,0.0,0.000810549626378954,0.08564609363122364,0.16961130742049468,0.04946996466431095,0.12014134275618374,0.5498333458637196,0.0010719513892146165,0.0659054549728332,0.0,0.0,0.0,0.0,0.0,0.0,0.11156186612576065,0.006085192697768763,0.10547667342799188,0.002477778327479015,0.00027634030167601314,0.05565348089991238,0.06499261447562778,0.03988183161004431,0.025110782865583457,0.0002731332977895869,0.0002437982511660033,0.0496091335555603,0.09,0.07375,0.01625,0.0016317271589486857,0.00046870949209439425,0.038192288643428454,0.05132450331125828,0.039735099337748346,0.011589403973509934,0.0,0.0002085833602863232,0.029081970882697778,0.0,0.0,0.0,0.0,0.0,0.0,0.05051664753157291,0.014925373134328358,0.03559127439724455,0.006081000831386832,0.00022483020289185214,0.03526984401168417,0.0,0.0,0.0,0.0,0.0,0.0
AT1G32700,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042128603104213,0.6607538802660754,0.4434589800443459,0.9433062330623306,0.0015940658602601665,0.16740047215771736,0.0,0.0,0.0,0.0,0.0,0.0,0.025110782865583457,0.008862629246676515,0.016248153618906944,0.0,0.00021798887456538166,0.021409844565335824,0.2775,0.0975,0.18,0.05859042553191489,0.0005067012010425189,0.07432221358856876,0.07781456953642384,0.04966887417218543,0.028145695364238412,0.002193777250612281,0.00023876611042832936,0.041704281863946285,0.0,0.0,0.0,0.0,0.0,0.0,0.18025258323765786,0.10218140068886337,0.07807118254879448,0.0003668659355741188,0.0003161418796446974,0.06989764101403648,1.2738853503184713,0.39915074309978765,0.8747346072186837,0.9838776708677779,0.0013281050122770787,0.13975985507777614
BEH2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.08425720620842572,0.013303769401330377,0.002059620596205962,0.0011604593811548269,0.05091732859475262,0.016227180527383367,0.014198782961460446,0.002028397565922921,8.24551856066228e-06,0.0002175535427361276,0.011817048459966359,0.010339734121122601,0.008862629246676515,0.0014771048744460858,0.0,0.00022851773759214046,0.010992505931905141,0.06375,0.04125,0.0225,0.0012437421777221527,0.00041126442669762856,0.026603593340135616,0.029801324503311258,0.011589403973509934,0.018211920529801324,1.921957541212261e-05,0.00020165902144189243,0.01879069028492967,0.0,0.0,0.0,0.0,0.0,0.0,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.0,0.00012389680511609792,0.0015302127309428856,0.22505307855626328,0.18683651804670912,0.03821656050955414,0.007001852102814293,0.0008129866592591901,0.06165572636894565
NAC083,5.0,0.20461095100864551,0.1786743515850144,0.02593659942363112,0.0,0.0007856361279514736,0.07135459486939723,0.0,0.0,0.0,0.0,0.0,0.0,0.5232815964523282,0.06208425720620843,0.4611973392461197,0.06988913525498891,0.0013052650590069993,0.12971629055043926,0.1257606490872211,0.11359026369168357,0.012170385395537525,4.9473111363973685e-05,0.00030369812446703795,0.06069324863237807,0.07680945347119646,0.03840472673559823,0.03840472673559823,4.37013276463339e-06,0.00021420049361935899,0.05249745466291477,0.043750000000000004,0.01375,0.03,0.0,0.00038215179124301106,0.019081924463348096,0.03145695364238411,0.026490066225165563,0.004966887417218543,0.0,0.00018314986953211397,0.019982195951190593,0.0,0.0,0.0,0.0,0.0,0.0,0.03214695752009185,0.014925373134328358,0.017221584385763492,5.674545046650039e-05,0.00022498370060638478,0.02243253039362751,0.7600849256900212,0.2951167728237792,0.46496815286624205,0.9858110855129422,0.0013267989664519644,0.11090832720692463
HAT7,5.0,0.48703170028818443,0.4524495677233429,0.034582132564841495,0.05367226932751412,0.0009043247996199305,0.1112675412770365,0.5371024734982333,0.5265017667844523,0.010600706713780918,0.004673834047565346,0.0013055914443118029,0.13428424273485115,0.09977827050997783,0.07095343680709534,0.028824833702882482,0.9322739591032274,0.0013309666037941825,0.049734371973750906,0.2657200811359026,0.2210953346855984,0.04462474645030426,0.34045333861046523,0.0003324139927068747,0.09386540014265983,0.0,0.0,0.0,0.0,0.0,0.0,0.35625,0.355,0.00125,0.6418867334167709,0.0006345324925813309,0.0845446748815604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G07580,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07505070993914807,0.05476673427991886,0.02028397565922921,7.008690776562938e-05,0.0002642942815021313,0.041356043324588115,0.033973412112259974,0.016248153618906944,0.01772525849335303,2.185066382316695e-06,0.00019284305404851664,0.027928857963658345,0.2325,0.065,0.1675,0.0022496871088861074,0.000518129261081018,0.0602788239107718,0.20364238410596028,0.1390728476821192,0.06456953642384106,1.098261452121292e-05,0.00026504583832405465,0.06887352369972531,0.0,0.0,0.0,0.0,0.0,0.0,0.027554535017221583,0.016073478760045924,0.011481056257175661,0.00017683465959328028,0.00022791115341109773,0.018930582933934157,0.0,0.0,0.0,0.0,0.0,0.0
BLH3,5.0,0.2564841498559078,0.13544668587896252,0.12103746397694523,0.04941613499691826,0.0007566182807778966,0.07758221951254654,0.15547703180212014,0.10600706713780919,0.04946996466431095,0.15342204846753377,0.0010181635014232043,0.0718399878026592,0.06208425720620843,0.013303769401330377,0.04878048780487805,0.0,0.0009599544327800391,0.0345415921354152,0.07505070993914807,0.016227180527383367,0.058823529411764705,1.649103712132456e-05,0.00023288957692604756,0.04168007100603226,0.005908419497784343,0.0014771048744460858,0.004431314623338257,0.00015732477952680202,0.00023719465334433188,0.007341986017880065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910447761194029,0.14925373134328357,0.6417910447761194,0.4541577825159915,0.0009473811203320464,0.13275854573899423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP2.12,5.0,0.14985590778097982,0.037463976945244955,0.11239193083573486,0.048091819226732856,0.0006250799023787725,0.05111371459009501,0.024734982332155476,0.014134275618374558,0.010600706713780918,0.0,0.0006849976034251044,0.014088310875939238,0.03325942350332594,0.028824833702882482,0.004434589800443459,0.0,0.0010990155711999997,0.02307778916339255,0.04259634888438134,0.006085192697768763,0.036511156186612576,4.12275928033114e-06,0.00022950018182729166,0.025920045505968936,0.051698670605613,0.02806499261447563,0.023633677991137372,6.555199146950084e-06,0.00023632026643874088,0.04282882277817817,0.0325,0.01375,0.01875,0.00063360450563204,0.0004787141806071629,0.013868016612206043,0.08609271523178808,0.06456953642384106,0.02152317880794702,0.0009582331169758273,0.00022358617805377643,0.04181271675913602,0.0,0.0,0.0,0.0,0.0,0.0,0.03673938002296211,0.013777267508610792,0.022962112514351322,0.0,0.00021817618607853089,0.02550234525049705,0.07218683651804671,0.05307855626326964,0.01910828025477707,0.0,0.001081996566760649,0.028827209130436102
WLIM2a,5.0,0.2478386167146974,0.12680115273775217,0.12103746397694523,0.050948676517132814,0.0008003385194294296,0.07189223969172369,0.7561837455830389,0.1872791519434629,0.568904593639576,0.9796757136054933,0.0013952734557635866,0.16535889970899095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014771048744460858,0.013293943870014771,0.0014771048744460858,0.0005047503343151565,0.00020924614059963288,0.016670165725880412,0.0325,0.01625,0.01625,0.0,0.0003717170423065495,0.0137179988012429,0.19536423841059603,0.061258278145695365,0.13410596026490065,0.0,0.00026259200377399817,0.06903797750856093,0.7686567164179104,0.582089552238806,0.18656716417910446,0.1842666367411065,0.00114401319990565,0.13286503302273373,0.08840413318025259,0.02870264064293915,0.05970149253731343,0.0012879897594256832,0.0002612043157343798,0.05029577496529616,0.0,0.0,0.0,0.0,0.0,0.0
AT5G51780,5.0,0.15561959654178673,0.1095100864553314,0.04610951008645533,0.001399277040195899,0.0007078203093045926,0.056381559358377555,0.10600706713780919,0.05653710247349823,0.04946996466431095,0.0,0.0009734135740555941,0.049337474607119965,0.0,0.0,0.0,0.0,0.0,0.0,0.05476673427991886,0.0486815415821501,0.006085192697768763,2.4736555681986843e-05,0.00022636762740464993,0.03163538972777725,0.18906942392909898,0.1669128508124077,0.022156573116691287,0.0003452404884060378,0.0003456981360820451,0.10652458395059687,0.3875,0.28625,0.10125,0.09888454317897372,0.0005616958077810713,0.07889792009045864,0.5033112582781457,0.14735099337748345,0.35596026490066224,0.0,0.0002636264608372113,0.10934446337257311,0.0,0.0,0.0,0.0,0.0,0.0,0.15729047072330654,0.0642939150401837,0.09299655568312284,9.105665307415178e-05,0.0002968281703201596,0.06526058989153978,0.0,0.0,0.0,0.0,0.0,0.0
XERICO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09127789046653144,0.08316430020283976,0.008113590263691683,4.12275928033114e-06,0.00027880959023138865,0.049523327603679584,0.04283604135893649,0.03249630723781389,0.010339734121122601,0.0008631012210150945,0.00020685286069448827,0.03902903420002307,0.3425,0.18,0.1625,0.02642052565707134,0.00055543310610625,0.08430968587423662,0.11589403973509933,0.04966887417218543,0.06622516556291391,2.74565363030323e-06,0.0002225463253805074,0.050683630064386996,0.0,0.0,0.0,0.0,0.0,0.0,0.25602755453501724,0.14121699196326062,0.1148105625717566,0.00021906383203346662,0.00032588616716501187,0.08552148876938546,0.0,0.0,0.0,0.0,0.0,0.0
