GeneID,TF,atri_degree_centrality_1,atri_out_centrality_1,atri_in_centrality_1,atri_betweenness_centrality_1,atri_closeness_centrality_1,atri_eigenvector_centrality_1,tri_degree_centrality_1,tri_out_centrality_1,tri_in_centrality_1,tri_betweenness_centrality_1,tri_closeness_centrality_1,tri_eigenvector_centrality_1,lrc_degree_centrality_1,lrc_out_centrality_1,lrc_in_centrality_1,lrc_betweenness_centrality_1,lrc_closeness_centrality_1,lrc_eigenvector_centrality_1,cor_degree_centrality_1,cor_out_centrality_1,cor_in_centrality_1,cor_betweenness_centrality_1,cor_closeness_centrality_1,cor_eigenvector_centrality_1,end_degree_centrality_1,end_out_centrality_1,end_in_centrality_1,end_betweenness_centrality_1,end_closeness_centrality_1,end_eigenvector_centrality_1,per_degree_centrality_1,per_out_centrality_1,per_in_centrality_1,per_betweenness_centrality_1,per_closeness_centrality_1,per_eigenvector_centrality_1,pro_degree_centrality_1,pro_out_centrality_1,pro_in_centrality_1,pro_betweenness_centrality_1,pro_closeness_centrality_1,pro_eigenvector_centrality_1,xyl_degree_centrality_1,xyl_out_centrality_1,xyl_in_centrality_1,xyl_betweenness_centrality_1,xyl_closeness_centrality_1,xyl_eigenvector_centrality_1,phl_degree_centrality_1,phl_out_centrality_1,phl_in_centrality_1,phl_betweenness_centrality_1,phl_closeness_centrality_1,phl_eigenvector_centrality_1,col_degree_centrality_1,col_out_centrality_1,col_in_centrality_1,col_betweenness_centrality_1,col_closeness_centrality_1,col_eigenvector_centrality_1,atri_degree_centrality_2,atri_out_centrality_2,atri_in_centrality_2,atri_betweenness_centrality_2,atri_closeness_centrality_2,atri_eigenvector_centrality_2,tri_degree_centrality_2,tri_out_centrality_2,tri_in_centrality_2,tri_betweenness_centrality_2,tri_closeness_centrality_2,tri_eigenvector_centrality_2,lrc_degree_centrality_2,lrc_out_centrality_2,lrc_in_centrality_2,lrc_betweenness_centrality_2,lrc_closeness_centrality_2,lrc_eigenvector_centrality_2,cor_degree_centrality_2,cor_out_centrality_2,cor_in_centrality_2,cor_betweenness_centrality_2,cor_closeness_centrality_2,cor_eigenvector_centrality_2,end_degree_centrality_2,end_out_centrality_2,end_in_centrality_2,end_betweenness_centrality_2,end_closeness_centrality_2,end_eigenvector_centrality_2,per_degree_centrality_2,per_out_centrality_2,per_in_centrality_2,per_betweenness_centrality_2,per_closeness_centrality_2,per_eigenvector_centrality_2,pro_degree_centrality_2,pro_out_centrality_2,pro_in_centrality_2,pro_betweenness_centrality_2,pro_closeness_centrality_2,pro_eigenvector_centrality_2,xyl_degree_centrality_2,xyl_out_centrality_2,xyl_in_centrality_2,xyl_betweenness_centrality_2,xyl_closeness_centrality_2,xyl_eigenvector_centrality_2,phl_degree_centrality_2,phl_out_centrality_2,phl_in_centrality_2,phl_betweenness_centrality_2,phl_closeness_centrality_2,phl_eigenvector_centrality_2,col_degree_centrality_2,col_out_centrality_2,col_in_centrality_2,col_betweenness_centrality_2,col_closeness_centrality_2,col_eigenvector_centrality_2,atri_degree_centrality_3,atri_out_centrality_3,atri_in_centrality_3,atri_betweenness_centrality_3,atri_closeness_centrality_3,atri_eigenvector_centrality_3,tri_degree_centrality_3,tri_out_centrality_3,tri_in_centrality_3,tri_betweenness_centrality_3,tri_closeness_centrality_3,tri_eigenvector_centrality_3,lrc_degree_centrality_3,lrc_out_centrality_3,lrc_in_centrality_3,lrc_betweenness_centrality_3,lrc_closeness_centrality_3,lrc_eigenvector_centrality_3,cor_degree_centrality_3,cor_out_centrality_3,cor_in_centrality_3,cor_betweenness_centrality_3,cor_closeness_centrality_3,cor_eigenvector_centrality_3,end_degree_centrality_3,end_out_centrality_3,end_in_centrality_3,end_betweenness_centrality_3,end_closeness_centrality_3,end_eigenvector_centrality_3,per_degree_centrality_3,per_out_centrality_3,per_in_centrality_3,per_betweenness_centrality_3,per_closeness_centrality_3,per_eigenvector_centrality_3,pro_degree_centrality_3,pro_out_centrality_3,pro_in_centrality_3,pro_betweenness_centrality_3,pro_closeness_centrality_3,pro_eigenvector_centrality_3,xyl_degree_centrality_3,xyl_out_centrality_3,xyl_in_centrality_3,xyl_betweenness_centrality_3,xyl_closeness_centrality_3,xyl_eigenvector_centrality_3,phl_degree_centrality_3,phl_out_centrality_3,phl_in_centrality_3,phl_betweenness_centrality_3,phl_closeness_centrality_3,phl_eigenvector_centrality_3,col_degree_centrality_3,col_out_centrality_3,col_in_centrality_3,col_betweenness_centrality_3,col_closeness_centrality_3,col_eigenvector_centrality_3,atri_degree_centrality_4,atri_out_centrality_4,atri_in_centrality_4,atri_betweenness_centrality_4,atri_closeness_centrality_4,atri_eigenvector_centrality_4,tri_degree_centrality_4,tri_out_centrality_4,tri_in_centrality_4,tri_betweenness_centrality_4,tri_closeness_centrality_4,tri_eigenvector_centrality_4,lrc_degree_centrality_4,lrc_out_centrality_4,lrc_in_centrality_4,lrc_betweenness_centrality_4,lrc_closeness_centrality_4,lrc_eigenvector_centrality_4,cor_degree_centrality_4,cor_out_centrality_4,cor_in_centrality_4,cor_betweenness_centrality_4,cor_closeness_centrality_4,cor_eigenvector_centrality_4,end_degree_centrality_4,end_out_centrality_4,end_in_centrality_4,end_betweenness_centrality_4,end_closeness_centrality_4,end_eigenvector_centrality_4,per_degree_centrality_4,per_out_centrality_4,per_in_centrality_4,per_betweenness_centrality_4,per_closeness_centrality_4,per_eigenvector_centrality_4,pro_degree_centrality_4,pro_out_centrality_4,pro_in_centrality_4,pro_betweenness_centrality_4,pro_closeness_centrality_4,pro_eigenvector_centrality_4,xyl_degree_centrality_4,xyl_out_centrality_4,xyl_in_centrality_4,xyl_betweenness_centrality_4,xyl_closeness_centrality_4,xyl_eigenvector_centrality_4,phl_degree_centrality_4,phl_out_centrality_4,phl_in_centrality_4,phl_betweenness_centrality_4,phl_closeness_centrality_4,phl_eigenvector_centrality_4,col_degree_centrality_4,col_out_centrality_4,col_in_centrality_4,col_betweenness_centrality_4,col_closeness_centrality_4,col_eigenvector_centrality_4,atri_degree_centrality_5,atri_out_centrality_5,atri_in_centrality_5,atri_betweenness_centrality_5,atri_closeness_centrality_5,atri_eigenvector_centrality_5,tri_degree_centrality_5,tri_out_centrality_5,tri_in_centrality_5,tri_betweenness_centrality_5,tri_closeness_centrality_5,tri_eigenvector_centrality_5,lrc_degree_centrality_5,lrc_out_centrality_5,lrc_in_centrality_5,lrc_betweenness_centrality_5,lrc_closeness_centrality_5,lrc_eigenvector_centrality_5,cor_degree_centrality_5,cor_out_centrality_5,cor_in_centrality_5,cor_betweenness_centrality_5,cor_closeness_centrality_5,cor_eigenvector_centrality_5,end_degree_centrality_5,end_out_centrality_5,end_in_centrality_5,end_betweenness_centrality_5,end_closeness_centrality_5,end_eigenvector_centrality_5,per_degree_centrality_5,per_out_centrality_5,per_in_centrality_5,per_betweenness_centrality_5,per_closeness_centrality_5,per_eigenvector_centrality_5,pro_degree_centrality_5,pro_out_centrality_5,pro_in_centrality_5,pro_betweenness_centrality_5,pro_closeness_centrality_5,pro_eigenvector_centrality_5,xyl_degree_centrality_5,xyl_out_centrality_5,xyl_in_centrality_5,xyl_betweenness_centrality_5,xyl_closeness_centrality_5,xyl_eigenvector_centrality_5,phl_degree_centrality_5,phl_out_centrality_5,phl_in_centrality_5,phl_betweenness_centrality_5,phl_closeness_centrality_5,phl_eigenvector_centrality_5,col_degree_centrality_5,col_out_centrality_5,col_in_centrality_5,col_betweenness_centrality_5,col_closeness_centrality_5,col_eigenvector_centrality_5,combined_score,celltype_specificity,weighted_score
AT5G24800,BZIP9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634819532908705,0.214484679665738,0.990666666666667,0.980216248668311,1,0.946841744908574,0,0,0,0,0,0,0.872980501392758,0.824581005586592,0.921111111111111,0.985628842266453,1,0.970135414300672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511284722222222,0.0645161290322581,0.85781990521327,0.922183806140986,0.90304826101064,0.848957723976468,1,1,1,0.324052220904905,0.991520453894269,1,0.0100313479623824,0.0111386138613861,0.00889453621346887,0,0.443751799950772,0.0863412092511761,1,1,0.992753623188406,0.153066609116068,0.948452337487865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.750407830342577,1,0.938509537477523,1,1,0.652490207050923,0.333333333333333,0.910160427807487,1,0.907631338899937,0.973559351862089,0,0,0,0,0,0,0.673024523160763,0.40875,0.989520958083832,0.936194506232149,0.990743144722126,0.948785064155787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286806883365201,0.00286806883365201,0.00286806883365201,0,0.383869522911342,0.028385296987005,0.969262295081967,0.509433962264151,0.840395480225989,0.848263916103648,1,0.994105570802808,1,0.818913480885312,0.819277108433735,0.985238165634434,0.899805780239714,0.96055660513348,0,0,0,0,0,0,0.822038567493113,0.760702524698134,0.883849557522124,0.212566314448748,0.973412659914802,0.992516451035101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.387096774193548,1,0.434538791293,1,1,1,1,0.583471074380165,0.92106765910523,0.93788810886399,1,0,0,0,0,0,0,0.845183486238532,0.844036697247706,0.846330275229358,0.203226342156492,0.957830318180664,0.991510602104265,0,0,0,0,0,0,0.74460640191112,0.612068965517241,1.35667536742836
AT3G43430,AT3G43430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351493848857645,0.00267379679144385,0.00277008310249307,0,0.326600146744871,0.0142023755982328,0.0161001788908766,0.021978021978022,0.00355871886120996,0,0.454930989983202,0.0741053795629224,0.229641693811075,0.151057401812689,0.258522727272727,0.880275924538819,0.677032759541917,0.490740813590551,1,0.972144846796657,0.953333333333333,0.899263671518626,0.999854707617379,1,0.30098452883263,0.195266272189349,0.392572944297082,0.394639863549538,0.793795067279318,0.721855339971515,1,1,1,0.344366384433275,0.98756359493016,0.989151652925996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861111111111111,0.503506311360449,1,0.957346177620921,1,0.97637126724739,0.679256594724221,0.386746987951807,0.968973747016706,0.837412115029364,1,0.985107472320677,0.133542319749216,0.14480198019802,0.121982210927573,1.2798081019166e-05,0.852041952200492,0.523768514888757,0.90241397021058,0.855263157894737,0.944099378881987,0.29435947104332,0.956092576112939,0.996455194321556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70694087403599,0.278955954323002,0.925035360678925,0.557253966163168,0.926633019156338,0.962894362897711,0.871852266368215,0.659259259259259,1,0.824197541030009,1,1,0.121771217712177,0.0474576271186441,0.175675675675676,0,0.58216315674923,0.3733456718067,0.39441416893733,0.31125,0.494011976047904,0.463599181331192,0.906772659136403,0.807823185267518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134,0.00191204588910134,0.00191204588910134,0,0.360645999626129,0.0143253269222905,0.671106557377049,0.229317851959361,0.701977401129943,0.660933017729218,0.98260088430208,0.929225811898894,0.944507361268403,0.509054325955734,1,1,1,1,0.207317073170732,0.262773722627737,0.103448275862069,0,0.56806313781948,0.463441864143526,0.223140495867769,0.198682766190999,0.247787610619469,0.125366609289459,0.887262139192648,0.652265728388731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84061135371179,0.516129032258065,0.677325581395349,0.908928554252021,0.986039324224828,0.994460222562909,0.461377870563674,0.332231404958678,0.398347107438017,0.505296943919345,0.891465964393167,0.839433715282237,0,0,0,0,0,0,0.172018348623853,0.235091743119266,0.10894495412844,0.110564725202742,0.903519064262052,0.635753571515156,0,0,0,0,0,0,0.76339599123209,0.469827586206897,1.23322357743899
AT3G20840,PLT1,0.447470817120623,0.216049382716049,0.565371024734982,0.963922953555055,0.802246769591505,0.771509226624259,0,0,0,0,0,0,0.581081081081081,0.156862745098039,1,0.986885536692264,1,0.916995018072046,0.711775043936731,0.385026737967914,0.722991689750693,0.901512847071145,0.841930943524727,0.876275950637709,0.456171735241503,0.222527472527473,0.619217081850534,0.650313132035716,0.771425700352338,0.818814190886488,0.0325732899022801,0.00302114803625378,0.0539772727272727,0,0.403320664883802,0.14279470293903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.976415094339623,1,1,1,0.602719033232628,0.738255033557047,0.481182795698925,0.975827056119651,0.848169153992029,0.891577091012157,0,0,0,0,0,0,0.573471008737093,0.516034985422741,0.642233856893543,0.963116622078786,0.961857682301879,0.873804724599328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.931761786600496,0.881971465629053,1,0.974593874376832,0.97585695060304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.810810810810811,0.984332599683558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5658835546476,0.824345146379045,0.0317725752508361,0.496674388251666,0.796988152465468,0.941684914684248,0,0,0,0,0,0,0,0,0,0,0,0,0.738434163701068,0.99112426035503,0.212765957446808,0.883840238187426,0.973752028673032,0.970790928884667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467380720545277,0.0520134228187919,0.031021897810219,0,0.569790505176229,0.215845691217813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614035087719298,0.0997566909975669,0.0022075055187638,0,0.590409461781574,0.239091323851849,0.561094441990398,0.668103448275862,1.22919789026626
AT5G15150,HAT7,0,0,0,0,0,0,0.228205128205128,0.051792828685259,0.327586206896552,0.831733661113581,0.827299300416617,0.5309922436351,0,0,0,0,0,0,0.43585237258348,0.0240641711229947,0.662049861495845,0.998201833590673,0.875734086245777,0.680402147695545,0.590339892665474,0.167582417582418,0.95729537366548,1,0.944949351998548,0.871791266821473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612813370473538,0.0111731843575419,0.00111111111111111,0,0.446811191662333,0.0486439950514036,0.22575976845152,0.0026281208935611,0.487421383647799,0.154833528939403,0.844278839989255,0.607082626877137,0.54833836858006,0.0436241610738255,0.940860215053763,1,1,0.840445148733597,0.251078515962036,0.162952646239554,0.330798479087452,0.757048798894348,0.80171624107425,0.663859895471284,0,0,0,0,0,0,0.845360824742268,0.1003861003861,0.946708463949843,0.996205082829475,0.959833777685672,0.955333362657203,0.747217806041335,0.566197183098592,0.723118279569892,1,0.884193966231938,0.974220078980857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211041229909154,0.337468982630273,0.0389105058365759,0.908908282517937,0.871633596497139,0.598841892875718,0.568245125348189,0.166986564299424,0.697826086956522,1,0.976083447961068,0.790114118122456,0.250720461095101,0.104330708661417,0.244939271255061,0.667530592104226,0.869553156164808,0.505559690005901,0.428729281767956,0.308256880733945,0.495495495495495,0.875546922648564,0.892022283573337,0.779732938138292,0.913793103448276,0.379647749510763,0.951923076923077,0.42130102782694,0.911664465240891,0.995620210640441,0.46615087040619,0.359637774902975,0.571979434447301,0.31070795841298,0.860805495077138,0.832482910421654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467811158798283,0.701492537313433,0.0952380952380952,0.887986322505317,0.950162439336751,0.776623158226619,0.253151260504202,0.348195329087049,0.16008316008316,0.906862301855033,0.928047484219654,0.661707387899339,0.419928825622776,0.529585798816568,0.151595744680851,0.835935726778729,0.873795804612126,0.740080316717137,0.707627118644068,0.802431610942249,0.221518987341772,0.70022249275849,0.800000136550395,0.932582158039639,0.0979923518164436,0.176864244741874,0.0191204588910134,0.0246218843139183,0.86392169991907,0.511396713912943,0.0727459016393443,0.0972423802612482,0.00564971751412429,0,0.681546965028944,0.259755490135861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374722838137472,0.562724014336918,0.0502092050209205,0.0539671373297824,0.854961106294963,0.737434954080862,0.375308641975309,0.636752136752137,0.0119521912350598,0.00477079709403459,0.823793452375275,0.689349659458685,0.0689127105666156,0.10738255033557,0.0339425587467363,0.947180560283546,0.783557114821567,0.272121382044088,0.171916010498688,0.227083333333333,0.045360824742268,0.565644457535054,0.785875368218465,0.599220375087438,0,0,0,0,0,0,0.311135371179039,0.482173174872666,0.00145348837209302,0.657760663317163,0.940498207110416,0.719380644824875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865072295445562,0.353448275862069,1.21852057130763
AT5G57620,MYB36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230228471001757,0.114973262032086,0.243767313019391,0.865996172639377,0.808293411212959,0.486023472723053,0.288014311270125,0.186813186813187,0.330960854092527,0.453621991428701,0.793698900720768,0.633955397539634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337628865979381,0.123552123552124,0.310344827586207,0.967408936734995,0.781087074913359,0.502907054138273,0.718600953895072,0.225352112676056,1,0.141767776339902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683023872679045,1,0.00769230769230769,1,0.967682582843192,0.969506668069372,1,1,1,1,1,1,0.0745501285347044,0.101141924959217,0.0353606789250354,0.460840743883424,0.651089970295872,0.250614837787357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552966101694915,0.768996960486322,0.0253164556962025,0.0170577781509312,0.884190525405756,0.868155422661276,1,1,1,0.410028350658736,1,1,0.789959016393443,1,0.115819209039548,0.411230072264982,0.943247345518016,0.976327765103341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505249343832021,0.797916666666667,0.00412371134020619,0.043790370639286,0.870476956607349,0.935279789151372,1,1,1,1,1,1,0.311135371179039,0.458404074702886,0.0218023255813953,0.930099683539231,0.772024621026278,0.650020977855248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517634963544215,0.681034482758621,1.19866944630284
AT2G45050,GATA2,0.817120622568093,0.79320987654321,0.575971731448763,0.804800012959873,0.834697097968316,0.913662678649798,0.779487179487179,0.665338645418327,0.59051724137931,0.892028663336559,0.824526526354961,0.927460731226193,0.926126126126126,0.859180035650624,0.980251346499102,1,0.981059425330002,0.996438637031375,0.590509666080844,0.553475935828877,0.357340720221607,0.845684978187125,0.814030542371961,0.856619374877509,0.368515205724508,0.186813186813187,0.491103202846975,0.619344601317561,0.821690738193565,0.647595487957395,0.221498371335505,0.229607250755287,0.170454545454545,0.383884659826618,0.761603314364877,0.574030695155418,0.0198159943382873,0.0348189415041783,0.004,0,0.499333724184869,0.0969432950396768,0.0450070323488045,0.0887573964497041,0.00530503978779841,0,0.505855304268149,0.170841807891634,0.0690807799442897,0.0905027932960894,0.0477777777777778,2.88320150695332e-05,0.656191224392602,0.354867828015209,0.161360347322721,0.182654402102497,0.132075471698113,0.852944042937248,0.763138155134494,0.487776985899121,1,0.973154362416107,1,0.988990732927081,0.991598023578535,1,1,1,0.838403041825095,1,1,1,1,1,1,1,1,1,0.430412371134021,0.50965250965251,0.109717868338558,0.0337904930442904,0.85574645303227,0.724948223985326,0.421303656597774,0.723943661971831,0.021505376344086,0.00895439425390181,0.888147428515675,0.848551912918336,0.0121527777777778,0.0182328190743338,0.00157977883096367,0,0.525572499823104,0.0740323686345963,0,0,0,0,0,0,0,0,0,0,0,0,0.00308166409861325,0.00506072874493927,0.0010351966873706,0.00505059145084095,0.335228535804958,0.0270809547078768,0.0600978336827393,0.0483870967741935,0.0609597924773022,0.0789913641802148,0.676136265473146,0.242098629562997,0.334261838440111,0.245681381957774,0.243478260869565,0.99850528079368,0.895497142999778,0.610289507889293,0.389048991354467,0.480314960629921,0.0526315789473684,0.644242441440675,0.975691469549364,0.671146399394344,0.877348066298343,0.768807339449541,0.844594594594595,0.94320180672306,0.964164056208073,0.963115127721992,0.0384615384615385,0.0410958904109589,0.0153846153846154,7.47812648004587e-05,0.621012969700308,0.226756050472097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340599455040872,0.005,0.00149700598802395,0,0.361968114370065,0.026774635513661,0.0684371807967314,0.0878274268104777,0.0167224080267559,0.691714278305515,0.830946325429643,0.259397975260365,0,0,0,0,0,0,0.214285714285714,0.430997876857749,0.00207900207900208,3.4777528152409e-06,0.859829408545411,0.599253596463129,0.994661921708185,0.931952662721893,0.648936170212766,1,0.946579982155701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204479065238559,0.0251677852348993,0.010948905109489,0,0.561642265403182,0.107005649771342,0,0,0,0,0,0,0,0,0,0,0,0,0.401225114854518,0.855704697986577,0.0182767624020888,0.252603175874567,0.878160048723188,0.732508962429287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85621374552258,0.314655172413793,1.17086891793637
AT1G07640,OBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329087048832272,0.0598885793871866,0.562666666666667,0.736634549168025,0.833986545527617,0.754020964583213,0,0,0,0,0,0,0.805013927576602,0.743016759776536,0.866666666666667,0.97096722867739,0.963615714350131,0.960431312606237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105034722222222,0.00701262272089762,0.183254344391785,0.0165556717069657,0.674327599953135,0.35999515530597,0.410071942446043,0.287951807228916,0.531026252983294,0.014126388927183,0.857551645975309,0.849464476222913,0.00752351097178683,0.00618811881188119,0.00889453621346887,0,0.500231889851289,0.0650291996684453,0.949666153055984,0.897773279352227,0.995859213250518,0.525253615225994,0.957374032979239,0.999490917716493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322193658954584,0.231647634584013,0.330975954738331,0.0100245367576559,0.849775225031064,0.694127806628129,0.280917739227756,0.129100529100529,0.406417112299465,0.757509945499179,0.804085053061498,0.778136466953946,0,0,0,0,0,0,0.749318801089918,0.5775,0.955089820359281,0.628591547441989,0.961334643762936,0.966353346430578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351434426229508,0.190130624092888,0.299435028248588,0.00276832881350618,0.825428520741179,0.702734359556428,0.711211778029445,0.706237424547284,0.476764199655766,0.652594068033986,0.971428972449948,0.925778686644104,0,0,0,0,0,0,0.83030303030303,0.785949506037322,0.875,0.233641494593881,0.961139912616772,0.990850405618545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528384279475983,0.164685908319185,0.5625,0.887515350110777,0.913568877869542,0.868459339316882,0.318371607515658,0.312396694214876,0.191735537190083,0.0111452425960933,0.849943266877304,0.719070058072837,0,0,0,0,0,0,0.810206422018349,0.825688073394495,0.794724770642202,0.213010545350543,0.960356834130994,0.986538035056197,0,0,0,0,0,0,0.536786085573896,0.633620689655172,1.17040677522907
AT2G43000,NAC042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217076700434153,0.0026281208935611,0.00157232704402516,0,0.333417683978952,0.016768021250116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129979035639413,0.00992555831265509,0.230869001297017,0.856679768332821,0.74713655237492,0.484949782126032,0,0,0,0,0,0,0,0,0,0,0,0,0.359116022099448,0.139449541284404,0.560810810810811,0.922955724678034,0.867224497727162,0.703679873829007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.587057010785824,1,0.999753658389012,1,1,0.00858369098712446,0.00746268656716418,0.00634920634920635,0,0.426852250124338,0.047223460562866,0,0,0,0,0,0,0.893238434163701,0.381656804733728,0.992021276595745,0.951995353743041,1,0.970533842602899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.803691275167785,1,0.971409273625055,1,0.998500254223784,0,0,0,0,0,0,0,0,0,0,0,0,1,0.906040268456376,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.562043795620438,1,0.953760713061364,1,1,0.360925074921585,0.793103448275862,1.15402852319745
