,tf_occurance,atri_degree_centrality,atri_out_centrality,atri_in_centrality,atri_betweenness_centrality,atri_closeness_centrality,atri_eigenvector_centrality,tri_degree_centrality,tri_out_centrality,tri_in_centrality,tri_betweenness_centrality,tri_closeness_centrality,tri_eigenvector_centrality,lrc_degree_centrality,lrc_out_centrality,lrc_in_centrality,lrc_betweenness_centrality,lrc_closeness_centrality,lrc_eigenvector_centrality,cor_degree_centrality,cor_out_centrality,cor_in_centrality,cor_betweenness_centrality,cor_closeness_centrality,cor_eigenvector_centrality,end_degree_centrality,end_out_centrality,end_in_centrality,end_betweenness_centrality,end_closeness_centrality,end_eigenvector_centrality,per_degree_centrality,per_out_centrality,per_in_centrality,per_betweenness_centrality,per_closeness_centrality,per_eigenvector_centrality,pro_degree_centrality,pro_out_centrality,pro_in_centrality,pro_betweenness_centrality,pro_closeness_centrality,pro_eigenvector_centrality,xyl_degree_centrality,xyl_out_centrality,xyl_in_centrality,xyl_betweenness_centrality,xyl_closeness_centrality,xyl_eigenvector_centrality,phl_degree_centrality,phl_out_centrality,phl_in_centrality,phl_betweenness_centrality,phl_closeness_centrality,phl_eigenvector_centrality,col_degree_centrality,col_out_centrality,col_in_centrality,col_betweenness_centrality,col_closeness_centrality,col_eigenvector_centrality
HB20,6.0,0.412987012987013,0.4077922077922078,0.005194805194805195,0.09352002164502164,0.0006386407392451939,0.11228843309264748,0.05555555555555556,0.044444444444444446,0.011111111111111112,0.00184841613413042,0.0007432151111888977,0.030554173011091604,0.06715063520871144,0.043557168784029036,0.023593466424682394,0.0,0.0007554448569995728,0.03345065002283867,0.2978723404255319,0.20212765957446807,0.09574468085106383,0.0005177304964539008,0.00024720095695605985,0.07188560994359856,0.17320574162679425,0.1416267942583732,0.031578947368421054,0.0003373114080918074,0.0004974079654716556,0.06944805274221373,0.18613138686131386,0.09975669099756691,0.08637469586374696,0.5832555396510694,0.00032877510891082687,0.06374428739658569,0.17768595041322316,0.1418732782369146,0.03581267217630854,0.0,0.0005874558030586112,0.0510092418985685,0.0,0.0,0.0,0.0,0.0,0.0,0.09879253567508232,0.06695938529088913,0.031833150384193196,1.206258066850822e-06,0.0002894065038939431,0.047623190981195065,0.0,0.0,0.0,0.0,0.0,0.0
WRKY65,6.0,0.2,0.17922077922077922,0.02077922077922078,0.41697104978354976,0.0005452642361932602,0.06593790809382415,0.35370370370370374,0.20740740740740743,0.1462962962962963,0.2545076616505188,0.0007439104811732863,0.10793186539829912,0.16696914700544463,0.1161524500907441,0.050816696914700546,0.005002474839135456,0.0007620423893708728,0.06114145645433227,0.034574468085106384,0.02925531914893617,0.005319148936170213,8.510638297872341e-05,0.0001819436353654736,0.015979546242492995,0.08325358851674641,0.03349282296650718,0.049760765550239235,0.00017782177491796366,0.00039218729828972463,0.039332363102308414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.02346041055718475,0.05718475073313783,0.022050116053242384,0.0005073271185783728,0.03684758611461637
RD26,6.0,0.5376623376623376,0.2051948051948052,0.33246753246753247,0.08179112554112554,0.000602627938196673,0.1334796225333467,0.2388888888888889,0.1,0.1388888888888889,0.0,0.0006442462127249746,0.09489804926274441,0.0,0.0,0.0,0.0,0.0,0.0,0.6595744680851063,0.3457446808510638,0.31382978723404253,0.0020070921985815603,0.0002606875622722495,0.1121486708161671,0.3157894736842105,0.11578947368421053,0.2,0.0008936919100258484,0.00048653127593793874,0.08418322216061361,0.14233576642335766,0.06326034063260341,0.07907542579075426,0.023229934416221388,0.0003117736593826132,0.05493577225272032,0.325068870523416,0.16115702479338845,0.16391184573002754,0.3455039422437542,0.0006011506611449109,0.07124442882974866,0.0,0.0,0.0,0.0,0.0,0.0,0.12403951701427003,0.0570801317233809,0.06695938529088913,6.031290334254111e-06,0.0002941944254921629,0.054548963673851224,0.0,0.0,0.0,0.0,0.0,0.0
AT4G29930,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.001851851851851852,0.005555555555555556,0.0,0.0004121135437004069,0.00588071907725698,0.2558983666061706,0.07985480943738657,0.17604355716878403,0.6443755155914865,0.000879163333470842,0.08123598256725363,0.28723404255319146,0.17553191489361702,0.11170212765957446,0.0001276595744680851,0.00024919828181075275,0.07270056156532158,0.7980861244019138,0.3808612440191388,0.4172248803827751,0.01021833580817247,0.0005300855703912497,0.1198485691616179,0.3199513381995134,0.09124087591240876,0.22871046228710462,0.4308451209284268,0.000319436056821415,0.08851257086019834,0.11294765840220386,0.05785123966942149,0.05509641873278237,0.15528260663056903,0.00046351157327682234,0.03257944650854505,0.0,0.0,0.0,0.0,0.0,0.0,0.18221734357848518,0.08562019758507135,0.09659714599341383,0.1303687530910363,0.00031248160934577076,0.06849252597162521,0.11290322580645161,0.021994134897360705,0.09090909090909091,0.0,0.0005565137552540891,0.045159977258259466
AT1G32700,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805807622504537,0.12159709618874773,0.558983666061706,0.9518198317109388,0.0009447789177629841,0.12909105136934695,0.0,0.0,0.0,0.0,0.0,0.0,0.060287081339712924,0.031578947368421054,0.028708133971291867,0.0001044932079414838,0.0003874407214758609,0.031202596766456193,0.1362530413625304,0.040145985401459854,0.09610705596107057,0.004003781513850239,0.0003003036327851686,0.05400956696896155,0.27548209366391185,0.11019283746556474,0.1652892561983471,0.2444286121402109,0.0005087241715966296,0.0675123021031449,0.0,0.0,0.0,0.0,0.0,0.0,0.2524698133918771,0.1141602634467618,0.13830954994511527,0.0013112025186668437,0.00032331561782505426,0.08031950113811473,1.4780058651026393,0.7859237536656891,0.6920821114369502,0.9850336532871704,0.000859682032512381,0.14216458379964705
GTL1,6.0,0.18181818181818182,0.17402597402597403,0.007792207792207792,0.0,0.0004806759665573584,0.0717169131628945,0.03888888888888889,0.02962962962962963,0.009259259259259259,0.001851851851851852,0.0006722373129761962,0.02613107090605131,0.07259528130671505,0.0308529945553539,0.04174228675136116,0.0,0.0007107615450593797,0.03641988054918278,0.13297872340425532,0.045212765957446804,0.08776595744680851,0.00010638297872340425,0.00019894856281596525,0.04036004323342167,0.031578947368421054,0.028708133971291867,0.0028708133971291866,0.000545381216887569,0.00039207084715132354,0.02529093252227436,0.09002433090024331,0.037712895377128956,0.052311435523114354,0.0024775435570531454,0.0003026548596357297,0.039907226231766325,0.13774104683195593,0.05096418732782369,0.08677685950413223,0.00030208036477628956,0.0004953131897443222,0.04432849823623436,0.0,0.0,0.0,0.0,0.0,0.0,0.08122941822173436,0.052689352360043906,0.02854006586169045,1.3268838735359042e-05,0.000269865059857661,0.04253296342941096,0.0,0.0,0.0,0.0,0.0,0.0
AT4G39780,6.0,0.1038961038961039,0.015584415584415584,0.08831168831168831,0.0,0.0004598580520402493,0.047940655957440646,0.1925925925925926,0.061111111111111116,0.13148148148148148,0.40593692022263456,0.0007238166056737618,0.08195935038988675,0.3393829401088929,0.07985480943738657,0.2595281306715063,0.8486355386899851,0.000897577749505877,0.09457242570606697,0.3377659574468085,0.26861702127659576,0.06914893617021277,0.0006950354609929078,0.00023987672020120166,0.0845700056446509,0.20382775119617225,0.08325358851674641,0.12057416267942585,0.00017507195365634568,0.0004670992572949538,0.06451019613913107,0.0,0.0,0.0,0.0,0.0,0.0,0.0440771349862259,0.03856749311294766,0.005509641873278237,0.0,0.00033262144223016824,0.01902764809668232,0.0,0.0,0.0,0.0,0.0,0.0,0.15587266739846323,0.06037321624588365,0.09549945115257959,0.0050940278163110215,0.000301833139413775,0.06494092377864756,0.4398826979472141,0.1407624633431085,0.2991202346041056,0.3364747374268477,0.0006960373309633812,0.10275382610970178
LRL1,5.0,0.10649350649350649,0.02077922077922078,0.08571428571428572,0.04142992424242424,0.000410239715218122,0.04341558246925222,0.31666666666666665,0.05185185185185186,0.26481481481481484,0.34348587920016493,0.000707186593335851,0.11052955910472259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727272727272727,0.28516746411483257,0.3875598086124402,0.007585840253716842,0.0005105364173529042,0.11459892840659633,0.7153284671532847,0.12043795620437957,0.5948905109489051,0.49750763859870606,0.00036042437811770737,0.12202913708894027,0.2672176308539945,0.23278236914600553,0.03443526170798898,3.0398024128431654e-05,0.0006385514034633045,0.0676292364627588,0.0,0.0,0.0,0.0,0.0,0.0,0.07244785949506037,0.03732162458836444,0.03512623490669594,0.0,0.00026229931360962125,0.040023544166448925,0.0,0.0,0.0,0.0,0.0,0.0
AXR3,5.0,0.34025974025974026,0.11168831168831168,0.22857142857142856,0.8106939935064935,0.0005371162933411448,0.09632090758966327,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.5335753176043557,0.19056261343012704,0.5501468404553703,0.0009583855541011321,0.1205995352772612,0.125,0.026595744680851064,0.09840425531914894,0.015219858156028368,0.00023261507159800938,0.04594967585590425,0.0028708133971291866,0.0019138755980861245,0.0009569377990430622,0.0,0.00017305004372557685,0.0021665294329169383,0.0340632603406326,0.031630170316301706,0.0024330900243309003,0.0,0.0002767668180131529,0.022087197597746588,0.34573002754820936,0.14049586776859505,0.20523415977961434,0.9442101263417878,0.0005807860545709272,0.0674579691618537,0.0,0.0,0.0,0.0,0.0,0.0,0.0043907793633369925,0.003293084522502744,0.0010976948408342481,0.0,0.00014245024780109986,0.003849772039142233,1.0791788856304985,0.873900293255132,0.20527859237536658,0.38658002506233285,0.0008636155099112822,0.14319388512380077
ATHB13,5.0,0.21298701298701297,0.1974025974025974,0.015584415584415584,0.021469155844155843,0.0005368296831913914,0.07510236434014812,0.28703703703703703,0.21296296296296297,0.07407407407407407,0.8940459011887584,0.0008325862449719022,0.0913399239409375,0.13430127041742287,0.08892921960072595,0.045372050816696916,0.12202936809107408,0.0008220846664721001,0.05541495364155672,0.125,0.10106382978723404,0.023936170212765957,7.092198581560284e-06,0.0002052540794469733,0.04342018753815608,0.0507177033492823,0.04784688995215311,0.0028708133971291866,0.0,0.000438630722432519,0.03616866498658633,0.06690997566909976,0.051094890510948905,0.015815085158150853,1.4817844240748478e-06,0.00028654663218333144,0.033108900243617886,0.012396694214876033,0.006887052341597796,0.005509641873278237,0.0,0.00027105247686130037,0.0064732173282694766,0.0,0.0,0.0,0.0,0.0,0.0,0.007683863885839737,0.006586169045005488,0.0010976948408342481,0.0,0.00016931114267555727,0.007229538722755837,0.0,0.0,0.0,0.0,0.0,0.0
HB-7,5.0,0.03116883116883117,0.005194805194805195,0.025974025974025976,0.0,0.00040316196260596924,0.019664745171800713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324468085106382,0.4787234042553191,0.3537234042553191,0.0316241134751773,0.00027359062458355305,0.121657909200503,1.1645933014354066,0.5272727272727273,0.6373205741626794,0.04285229793396763,0.0005417608892459518,0.13813130902697915,0.5012165450121655,0.21167883211678834,0.28953771289537716,0.6156651285744345,0.00034435190935697726,0.10580172435442103,0.7327823691460056,0.35674931129476584,0.3760330578512397,0.7431556948798328,0.0006627418096136974,0.09959592869422172,0.0,0.0,0.0,0.0,0.0,0.0,0.07135016465422613,0.031833150384193196,0.03951701427003293,0.07237427775298247,0.00025717122368512733,0.04027232574959335,0.013196480938416423,0.002932551319648094,0.010263929618768328,0.0,0.00038581714597051415,0.007792559214699992
BZS1,5.0,0.12987012987012986,0.01818181818181818,0.11168831168831168,0.00587797619047619,0.0005058273247660086,0.05763975411686133,0.044444444444444446,0.005555555555555556,0.03888888888888889,0.0,0.0004578189151548426,0.031247837536392674,0.0,0.0,0.0,0.0,0.0,0.0,0.7925531914893617,0.3723404255319149,0.4202127659574468,0.001375886524822695,0.00025821874339365994,0.11975331931825221,0.2736842105263158,0.15406698564593302,0.11961722488038277,0.0024931712772003154,0.0004994718272597773,0.07515690838552645,0.09002433090024331,0.05474452554744526,0.03527980535279805,0.002305656563860463,0.0003110449094973391,0.040355046811526914,0.2644628099173554,0.18181818181818182,0.08264462809917356,0.0019093758905671132,0.000582755341762768,0.06426570809537635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G56230,5.0,0.09610389610389611,0.023376623376623377,0.07272727272727272,0.0011363636363636363,0.00040603677404043713,0.04370545898674431,0.0925925925925926,0.07222222222222223,0.020370370370370372,0.0,0.0005990298428571049,0.051651557492486205,0.0,0.0,0.0,0.0,0.0,0.0,0.3457446808510638,0.24202127659574468,0.10372340425531915,0.00017021276595744682,0.00025064243343387845,0.080009188737936,0.9712918660287082,0.3397129186602871,0.631578947368421,0.028209499715851804,0.0004974891493933649,0.13730189742076354,0.16058394160583941,0.14233576642335766,0.018248175182481754,0.0006979204637392534,0.00033573077367404953,0.05536957055325355,0.0,0.0,0.0,0.0,0.0,0.0,0.10059171597633136,0.05917159763313609,0.04142011834319526,0.0,0.0005319647810116662,0.02554701147880251,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.23900293255131966,0.07917888563049853,0.3021367576575762,0.0007068563644919511,0.08694213143652943
CZF1,5.0,0.01038961038961039,0.005194805194805195,0.005194805194805195,0.0,0.0002743491776045224,0.008089710994937152,0.007407407407407408,0.001851851851851852,0.005555555555555556,0.0,0.00037568754369162805,0.00782880525926931,0.19419237749546278,0.023593466424682394,0.1705989110707804,0.0018148820326678765,0.0007762972219442656,0.06900159707260115,0.06914893617021277,0.06648936170212766,0.0026595744680851063,0.0,0.00021141820995854935,0.029406500076554407,0.0784688995215311,0.03923444976076555,0.03923444976076555,7.332856697647987e-06,0.000401539915380213,0.037073269144541156,0.10218978102189781,0.06326034063260341,0.038929440389294405,0.000564559865572517,0.000324808078595534,0.04404831344431435,0.10330578512396695,0.03168044077134986,0.07162534435261708,0.0013736107153035054,0.0005034117977029604,0.033012222086333864,0.0,0.0,0.0,0.0,0.0,0.0,0.038419319429198684,0.021953896816684963,0.01646542261251372,0.0,0.00023182081911220307,0.02544278027882113,0.32404692082111436,0.1935483870967742,0.13049853372434017,0.04493779632332993,0.0006070152140244472,0.09077167772634208
HK3,5.0,0.34805194805194806,0.14025974025974025,0.2077922077922078,0.001231060606060606,0.0005441478867178465,0.09767320845950948,0.05740740740740741,0.031481481481481485,0.02592592592592593,0.0,0.0006747655595819002,0.04125908208507469,0.0,0.0,0.0,0.0,0.0,0.0,0.7632978723404256,0.07446808510638298,0.6888297872340425,0.051624113475177306,0.0003343262261895911,0.12266898943991003,0.06794258373205742,0.028708133971291867,0.03923444976076555,0.0005747126436781609,0.00038689606933229724,0.03448122072071184,0.038929440389294405,0.029197080291970802,0.009732360097323601,0.0,0.0002752146383698213,0.023244340532202496,0.09917355371900827,0.0743801652892562,0.024793388429752067,0.0003096798708083975,0.00048213480681976313,0.03499923971907349,0.0,0.0,0.0,0.0,0.0,0.0,0.10757409440175632,0.06037321624588365,0.04720087815587267,2.1712645203314798e-05,0.00029522831325624204,0.05138196091302325,0.08357771260997067,0.06304985337243402,0.020527859237536656,0.0,0.0006550658400547155,0.03747132993288506
HAT7,5.0,0.5662337662337662,0.4883116883116883,0.07792207792207792,0.7201975108225108,0.0006689571047819884,0.13315620573941098,0.4462962962962963,0.3037037037037037,0.1425925925925926,0.8959011887583317,0.0008337063867406423,0.1243289210149671,0.42831215970961883,0.3248638838475499,0.10344827586206896,0.8264081834680745,0.0009149981612187563,0.10539794133685886,0.8882978723404256,0.7021276595744681,0.18617021276595744,0.3548936170212766,0.0003016633740304002,0.12636184878507986,0.19617224880382775,0.17703349282296652,0.019138755980861243,0.0052778236081321385,0.0005126044370850329,0.0773424605664941,0.08637469586374696,0.08150851581508516,0.004866180048661801,0.0,0.0002958631305732219,0.03660839652734966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
