,tf_occurance,atri_degree_centrality,atri_out_centrality,atri_in_centrality,atri_betweenness_centrality,atri_closeness_centrality,atri_eigenvector_centrality,tri_degree_centrality,tri_out_centrality,tri_in_centrality,tri_betweenness_centrality,tri_closeness_centrality,tri_eigenvector_centrality,lrc_degree_centrality,lrc_out_centrality,lrc_in_centrality,lrc_betweenness_centrality,lrc_closeness_centrality,lrc_eigenvector_centrality,cor_degree_centrality,cor_out_centrality,cor_in_centrality,cor_betweenness_centrality,cor_closeness_centrality,cor_eigenvector_centrality,end_degree_centrality,end_out_centrality,end_in_centrality,end_betweenness_centrality,end_closeness_centrality,end_eigenvector_centrality,per_degree_centrality,per_out_centrality,per_in_centrality,per_betweenness_centrality,per_closeness_centrality,per_eigenvector_centrality,pro_degree_centrality,pro_out_centrality,pro_in_centrality,pro_betweenness_centrality,pro_closeness_centrality,pro_eigenvector_centrality,xyl_degree_centrality,xyl_out_centrality,xyl_in_centrality,xyl_betweenness_centrality,xyl_closeness_centrality,xyl_eigenvector_centrality,phl_degree_centrality,phl_out_centrality,phl_in_centrality,phl_betweenness_centrality,phl_closeness_centrality,phl_eigenvector_centrality,col_degree_centrality,col_out_centrality,col_in_centrality,col_betweenness_centrality,col_closeness_centrality,col_eigenvector_centrality
AtHB23,6.0,0.11032028469750889,0.03558718861209964,0.07473309608540925,0.005328563000742193,0.000450516147710928,0.06396245831447121,0.1128747795414462,0.07936507936507936,0.03350970017636684,0.0022466518344021287,0.0009782618770120515,0.06165333458907084,0.016105417276720352,0.008784773060029283,0.007320644216691069,0.0,0.0004509437043476355,0.009381316748520455,0.8500000000000001,0.125,0.7250000000000001,0.032744182599673925,0.0003885514459581932,0.1545325082514571,0.5752895752895753,0.10296010296010295,0.4723294723294723,0.00551121814008412,0.0007747630531598751,0.1009016814008193,0.1627906976744186,0.15299877600979192,0.009791921664626682,2.9999760001919985e-06,0.0003759049765284973,0.06157079019961838,0.028095733610822064,0.005202913631633716,0.022892819979188347,0.0010167360388484217,0.0003115982882997742,0.013444270776416486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442166910688141,0.0527086383601757,0.01171303074670571,8.587265943332632e-06,0.0005725584937629157,0.03207552441861928,0.009615384615384616,0.007692307692307693,0.0019230769230769232,3.7053505261597746e-06,0.00021055081248432986,0.008175866920743994,0.06306306306306306,0.036036036036036036,0.027027027027027025,1.4926561318313896e-05,0.0006012330469412488,0.027921480703037314,0.20930232558139533,0.19339045287637696,0.015911872705018357,0.00029699762401900787,0.0003914739553151858,0.06905278552858417,0.07284079084287201,0.02705515088449532,0.045785639958376693,0.0010384148456468955,0.00030983500438049505,0.027878847422127217,0.3016393442622951,0.2983606557377049,0.003278688524590164,0.0,0.0006889742710426904,0.07250870416150608,0.3412204234122042,0.18804483188044832,0.15317559153175592,0.04855544824116546,0.0004502307286371897,0.07936121118024596,0.0,0.0,0.0,0.0,0.0,0.0
LEP,6.0,0.6441281138790035,0.03380782918149466,0.6103202846975089,0.5889521127117946,0.0006030359314945404,0.1576724043332941,0.5291005291005291,0.4074074074074074,0.12169312169312169,0.41727584896018344,0.00105415923543167,0.1579225771294726,0.004392386530014641,0.0014641288433382138,0.0029282576866764276,0.0,0.0004829225419327589,0.002070128294830938,0.15384615384615385,0.15192307692307694,0.0019230769230769232,3.334815473543797e-05,0.0003058860673189948,0.06863264728793825,1.0360360360360361,0.047619047619047616,0.9884169884169884,0.05229106131167987,0.0008169388790778731,0.1398844387817949,1.1064871481028151,0.7503059975520195,0.3561811505507956,0.9793391652866777,0.0004328387893053381,0.1211168634412276,0.4474505723204995,0.2320499479708637,0.2154006243496358,0.0,0.0004497723748987233,0.08558194840497237,0.0,0.0,0.0,0.0,0.0,0.0,0.10087173100871731,0.0722291407222914,0.028642590286425903,0.014740545895535135,0.0003884817940363215,0.04170045159853954,0.0,0.0,0.0,0.0,0.0,0.0
GBF6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171303074670571,0.0029282576866764276,0.008784773060029283,0.0,0.0004276615625184882,0.007421397440649014,0.05,0.04807692307692308,0.0019230769230769232,0.0,0.0002992739618156214,0.034225916735188225,0.2664092664092664,0.1467181467181467,0.11969111969111969,0.0016269951836962145,0.0008112813388078296,0.0615210808501118,0.609547123623011,0.32435740514075884,0.2851897184822521,0.01490688074495404,0.00041460778990118043,0.11257264415932733,0.46201873048907394,0.08532778355879293,0.376690946930281,0.7005723204994796,0.00042045680818004604,0.08919098503024901,0.6819672131147541,0.6,0.08196721311475409,0.011906816220880068,0.0007775468812949069,0.10961566801915455,1.0523038605230386,0.6264009962640099,0.4259028642590286,0.05327590115620041,0.0004975001829160692,0.12779598145335602,0.0043859649122807015,0.0029239766081871343,0.0014619883040935672,0.0,0.00030836664398532234,0.0036545959439647376
BBX21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010248901903367497,0.0029282576866764276,0.007320644216691069,0.0,0.0003900296974159939,0.005365247468566506,0.04038461538461539,0.03076923076923077,0.009615384615384616,0.0013376315399436787,0.00027273103627009203,0.027019263444679045,0.08236808236808237,0.06435006435006435,0.018018018018018018,4.975520439437965e-05,0.0006815625125185015,0.034880234614624625,0.0624235006119951,0.03671970624235006,0.02570379436964504,0.0009914920680634555,0.0002900627424132016,0.032865197681108134,0.149843912591051,0.04682622268470344,0.10301768990634756,3.0350329517863332e-05,0.0003196754896920721,0.048895420377507964,0.1377049180327869,0.12459016393442623,0.013114754098360656,0.0,0.000551140745517918,0.04128437735120739,0.1095890410958904,0.0547945205479452,0.0547945205479452,0.1552687397322385,0.0003548288889884517,0.043032927289118346,0.0,0.0,0.0,0.0,0.0,0.0
HAT7,5.0,0.7259786476868327,0.15480427046263345,0.5711743772241993,0.9655007263338853,0.0006360641081894221,0.1634012832675051,0.30687830687830686,0.09347442680776014,0.21340388007054673,0.6596992415602545,0.0009760481663535241,0.10898364648827426,0.568081991215227,0.24597364568081992,0.32210834553440704,0.850596600301413,0.0008486469987512698,0.11173749934649378,1.3250000000000002,0.3730769230769231,0.951923076923077,0.18787609307840522,0.000435313066025871,0.16285975664834584,0.9305019305019304,0.35778635778635776,0.5727155727155727,0.08842329074287837,0.0009068381225468602,0.11785975429626426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYB7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35192307692307695,0.3230769230769231,0.028846153846153848,0.1330961908996591,0.00028858537489567944,0.11535339443643126,1.2586872586872586,0.2805662805662806,0.9781209781209781,0.0033004285581605167,0.0008754596632290061,0.14123281113118236,0.13219094247246022,0.0624235006119951,0.06976744186046512,0.0051899584803321575,0.00031566661561527266,0.05214512090405097,0.19771071800208118,0.09781477627471385,0.09989594172736734,8.671522719389524e-06,0.00041109078172508866,0.05652623868725854,0.46229508196721314,0.01639344262295082,0.4459016393442623,0.046753666954270925,0.0006602603484245599,0.0886523129704821,0.049813200498132,0.0448318804483188,0.0049813200498132005,0.0,0.0002801025283104385,0.02651151765803592,0.0,0.0,0.0,0.0,0.0,0.0
CZF1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20351390922401172,0.07759882869692533,0.1259150805270864,0.6890486597424679,0.0006396694681209923,0.06586253842817998,0.0,0.0,0.0,0.0,0.0,0.0,0.0489060489060489,0.04247104247104247,0.006435006435006435,0.0,0.0006091724332356435,0.025755455470616244,0.12607099143206854,0.04406364749082007,0.08200734394124846,0.0023579811361509107,0.0003222187831098869,0.04973473162245103,0.19146722164412072,0.09261186264308013,0.09885535900104059,0.0001918574401664932,0.00037039855998631326,0.05454674840224771,0.0,0.0,0.0,0.0,0.0,0.0,0.04234122042341221,0.0136986301369863,0.028642590286425903,0.33999217398595666,0.0002955530246685348,0.02452613244034743,0.11403508771929824,0.007309941520467836,0.1067251461988304,0.00583510998090639,0.0006211606801697617,0.04499917550777123
KNAT7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18275418275418276,0.16988416988416988,0.01287001287001287,0.0003565789648263875,0.0008358217744509235,0.05298055154878959,0.17503059975520194,0.0795593635250918,0.09547123623011015,0.026135790913672692,0.00034155439573932173,0.06145872249458241,0.01664932362122789,0.009365244536940688,0.007284079084287201,0.05189689559486645,0.0002621885236188914,0.008846558867239005,0.780327868852459,0.25901639344262295,0.521311475409836,0.0628127696289905,0.000683319005318228,0.11158105266065085,0.0,0.0,0.0,0.0,0.0,0.0,0.059941520467836254,0.014619883040935672,0.04532163742690058,2.140539244646511e-06,0.0004481038942163894,0.03085471602500064
HYH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115384615384617,0.14807692307692308,0.07307692307692308,0.010834444938491181,0.0003584873053361355,0.08887380204597124,0.11454311454311454,0.09137709137709138,0.023166023166023165,2.9853122636627792e-05,0.0007461978568909103,0.04148361547864823,0.11872705018359853,0.07711138310893512,0.041615667074663396,0.0003824969400244798,0.0003371905998744304,0.05133662449989873,0.2539021852237253,0.13943808532778357,0.11446409989594174,0.0002883281304197017,0.00042485553053834424,0.06405671499728913,0.25573770491803277,0.2098360655737705,0.04590163934426229,0.0,0.0006290049006841373,0.06345861313455209,0.11830635118306351,0.0859277708592777,0.0323785803237858,4.658341692468704e-06,0.00039901189961798515,0.04708697826665001,0.0,0.0,0.0,0.0,0.0,0.0
HAT2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47500000000000003,0.27692307692307694,0.1980769230769231,0.013431895657329183,0.0003221968116599346,0.12351897649553949,1.157014157014157,0.20334620334620335,0.9536679536679536,0.02951976276718545,0.0008429364002243532,0.14017581111511282,0.5483476132190942,0.4577723378212974,0.0905752753977968,0.7345951232390141,0.0004108582535049291,0.11204759089043212,0.3236212278876171,0.045785639958376693,0.2778355879292404,0.7206815816857439,0.0004170163532776496,0.07705052184300797,0.0,0.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.14570361145703611,0.08717310087173101,0.8874808619795468,0.0004128583912769541,0.06441652415217815,0.0,0.0,0.0,0.0,0.0,0.0
NAC083,5.0,0.010676156583629894,0.0017793594306049821,0.00889679715302491,0.0,0.0003018569957742395,0.011299484745530127,0.0,0.0,0.0,0.0,0.0,0.0,0.0527086383601757,0.02342606149341142,0.029282576866764276,0.0,0.0005668101053863821,0.027003794453533965,0.1,0.08653846153846154,0.013461538461538462,0.0042611531050837405,0.0003206159627968458,0.05584321129705638,0.41827541827541825,0.10682110682110682,0.31145431145431146,0.02428385675808356,0.0007714237579984901,0.08268372672552846,0.07466340269277845,0.03916768665850673,0.03549571603427172,5.999952000383997e-06,0.0002717249592863002,0.03788960071758868,0.13943808532778357,0.08324661810613945,0.05619146722164413,0.0,0.00036860981114903406,0.04470533498697534,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0.052303860523038606,0.029887920298879204,0.0017235864262134203,0.00030779572082559076,0.03607907366660671,0.11842105263157894,0.04239766081871345,0.07602339181286549,0.7858989836719665,0.0005780378388332626,0.04057153074725481
AT5G48560,5.0,0.14412811387900354,0.0498220640569395,0.09430604982206406,0.005271471254305669,0.00044487920444625427,0.07268587189436222,0.0,0.0,0.0,0.0,0.0,0.0,0.28989751098096633,0.1815519765739385,0.10834553440702782,0.7342412935857417,0.0007333353981972406,0.08237217937633735,0.015384615384615385,0.0038461538461538464,0.011538461538461539,0.0,0.00024253998883035956,0.009258881456834265,0.03474903474903475,0.015444015444015444,0.019305019305019305,3.482864307606576e-05,0.0004212491445909126,0.016785488763958207,0.011015911872705017,0.009791921664626682,0.0012239902080783353,0.0,0.0001928607819697043,0.007668182824148593,0.021852237252861603,0.008324661810613945,0.01352757544224766,0.0,0.00021052569767697298,0.01044264819689578,0.0,0.0,0.0,0.0,0.0,0.0,0.031133250311332503,0.021170610211706103,0.009962640099626401,0.0017717226237022638,0.00023851833327835927,0.016483168927880775,0.17982456140350878,0.14912280701754385,0.03070175438596491,0.02035224713809903,0.0006680450724041247,0.0642114619100477
RVE2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021153846153846155,0.019230769230769232,0.0019230769230769232,3.7053505261597746e-06,0.00026479914045896843,0.017209675080106342,0.1492921492921493,0.0694980694980695,0.07979407979407979,2.156058857089785e-05,0.0006889085212790954,0.04626037146311825,0.07099143206854344,0.03671970624235006,0.03427172582619339,0.038366693066455466,0.00030891997935680404,0.03270200125015927,0.14776274713839752,0.021852237252861603,0.1259105098855359,0.0,0.0003756063170768671,0.049511504449699546,0.09508196721311475,0.04918032786885246,0.04590163934426229,0.3124676445211389,0.00038582718384978955,0.02865632249221609,0.2640099626400996,0.1980074719800747,0.0660024906600249,0.13470526672111752,0.00044575702912824877,0.0746211584952884,0.007309941520467836,0.0029239766081871343,0.0043859649122807015,0.0,0.0003374892631216304,0.006023772717194313
GATA2,5.0,0.4270462633451957,0.2277580071174377,0.199288256227758,0.9640575738545176,0.000583550097932864,0.12621226031345148,0.47619047619047616,0.43033509700176364,0.04585537918871252,0.63668430335097,0.0010951853409177168,0.1446792206329137,1.1625183016105418,0.6134699853587116,0.5490483162518301,0.916323533831681,0.0009172808209757702,0.13801658323089555,0.05576923076923077,0.04038461538461539,0.015384615384615385,3.334815473543797e-05,0.00029652911810118787,0.03709188986297358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062266500622665,0.0049813200498132005,0.0012453300124533001,0.0,0.00019153706215983092,0.003808871221932922,0.097953216374269,0.08333333333333333,0.014619883040935672,0.6851994554468162,0.000835251525021376,0.039609803722703486
AT1G09250,5.0,0.09430604982206406,0.03202846975088968,0.06227758007117437,6.343527381835944e-06,0.00043311528993323533,0.06034224416734934,0.003527336860670194,0.001763668430335097,0.001763668430335097,0.0,0.00042420520102838614,0.004756713756735786,0.3089311859443631,0.19619326500732065,0.11273792093704246,0.4088053824982933,0.0007329681927368387,0.08255801623427678,0.08846153846153847,0.03076923076923077,0.057692307692307696,7.410701052319549e-05,0.000282628285174174,0.04832531520406944,0.08236808236808237,0.04118404118404118,0.04118404118404118,1.990208175775186e-05,0.0006108392240587922,0.033429679356706744,0.013463892288861688,0.012239902080783353,0.0012239902080783353,0.0,0.00022957886324281464,0.010477212515952971,0.002081165452653486,0.001040582726326743,0.001040582726326743,0.0,0.000206494231925122,0.0014005869792559252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13450292397660818,0.09941520467836257,0.03508771929824561,0.0005222915756937488,0.0006492067345716953,0.057644192975901176
