,tf_occurance,atri_degree_centrality,atri_out_centrality,atri_in_centrality,atri_betweenness_centrality,atri_closeness_centrality,atri_eigenvector_centrality,tri_degree_centrality,tri_out_centrality,tri_in_centrality,tri_betweenness_centrality,tri_closeness_centrality,tri_eigenvector_centrality,lrc_degree_centrality,lrc_out_centrality,lrc_in_centrality,lrc_betweenness_centrality,lrc_closeness_centrality,lrc_eigenvector_centrality,cor_degree_centrality,cor_out_centrality,cor_in_centrality,cor_betweenness_centrality,cor_closeness_centrality,cor_eigenvector_centrality,end_degree_centrality,end_out_centrality,end_in_centrality,end_betweenness_centrality,end_closeness_centrality,end_eigenvector_centrality,per_degree_centrality,per_out_centrality,per_in_centrality,per_betweenness_centrality,per_closeness_centrality,per_eigenvector_centrality,pro_degree_centrality,pro_out_centrality,pro_in_centrality,pro_betweenness_centrality,pro_closeness_centrality,pro_eigenvector_centrality,xyl_degree_centrality,xyl_out_centrality,xyl_in_centrality,xyl_betweenness_centrality,xyl_closeness_centrality,xyl_eigenvector_centrality,phl_degree_centrality,phl_out_centrality,phl_in_centrality,phl_betweenness_centrality,phl_closeness_centrality,phl_eigenvector_centrality,col_degree_centrality,col_out_centrality,col_in_centrality,col_betweenness_centrality,col_closeness_centrality,col_eigenvector_centrality
HB-2,6.0,0.7235294117647059,0.5549019607843138,0.16862745098039217,0.18194845718248007,0.0014854818314657496,0.1107819172032001,0.0106951871657754,0.0066844919786096255,0.004010695187165775,0.0,0.0005418152078110033,0.011207927879381989,0.4474616292798111,0.3364817001180637,0.11097992916174734,0.3792428289526935,0.0005785387268503665,0.10373617645434835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17434620174346202,0.11581569115815692,0.058530510585305104,0.07435489731462129,0.0006065647964733458,0.061215146401641655,0.09392898052691867,0.03780068728522337,0.056128293241695305,0.7985552823228979,0.0003317311791319592,0.033445313807741316,0.0812807881773399,0.06527093596059114,0.01600985221674877,0.0,0.00025559748604393116,0.0466785424382265,0.07801418439716312,0.031408308004052685,0.04660587639311044,0.056693403700438356,0.0003273583234250026,0.028234826215069883,0.14913294797687862,0.028901734104046246,0.12023121387283238,0.3384633911368016,0.0002833631061418622,0.04851236212848979
AT4G30410,6.0,0.13137254901960785,0.011764705882352941,0.1196078431372549,0.0,0.0010218087673513792,0.04107448356516347,0.4572192513368984,0.07352941176470588,0.3836898395721925,0.39249153476651705,0.0009865867076124272,0.137536885252062,0.0,0.0,0.0,0.0,0.0,0.0,0.6271186440677966,0.05649717514124294,0.5706214689265536,0.8139674461036155,0.0004334423487717786,0.1431465778416032,0.5202156334231807,0.07816711590296496,0.4420485175202157,0.0,0.0004910597288626756,0.09731780519248284,0.4669987546699875,0.29763387297633875,0.16936488169364883,0.8086725900069254,0.0006732233475865991,0.10171152822885941,0.19358533791523483,0.09163802978235969,0.10194730813287514,0.9207086709332997,0.0003698180642153796,0.05006629559247281,0.14532019704433496,0.09359605911330049,0.05172413793103448,0.0007668571914500738,0.00027836677404852785,0.059980827677230474,0.06382978723404256,0.02735562310030395,0.03647416413373861,0.16756475150588482,0.00031736852177518236,0.026514616037756157,0.03930635838150289,0.03815028901734104,0.0011560693641618498,0.0,0.00031974477048821165,0.01649516862854226
LEP,6.0,0.025490196078431372,0.011764705882352941,0.013725490196078431,0.0,0.0006982041382575678,0.010226317451480425,0.26336898395721925,0.058823529411764705,0.20454545454545453,0.7419141807873204,0.0009246679067668582,0.11242329925424546,0.0,0.0,0.0,0.0,0.0,0.0,0.3248587570621469,0.2796610169491525,0.04519774011299435,0.46693394792016774,0.00046704320145996296,0.08436955250330824,1.110512129380054,0.16442048517520216,0.9460916442048518,0.005339841188897793,0.0006204141997307822,0.1336129321568269,1.4346201743462017,0.887920298879203,0.5466998754669987,0.6842793390123695,0.0007302088278311453,0.1424926012910436,0.9026345933562429,0.7548682703321878,0.14776632302405499,0.01520250743508097,0.00045298502346405366,0.12183345209141033,0.0,0.0,0.0,0.0,0.0,0.0,0.15501519756838908,0.07193515704154002,0.08308004052684904,0.008470152551115825,0.00040166233296804696,0.045366877846760814,0.0,0.0,0.0,0.0,0.0,0.0
BIM1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748663101604278,0.01871657754010695,0.05614973262032085,0.0010630758327427356,0.0007139510785327647,0.052079676740114045,0.0602125147579693,0.008264462809917356,0.051948051948051945,0.39668025934950496,0.00039873423654019654,0.030768148877521433,0.1581920903954802,0.005649717514124294,0.15254237288135594,0.0015044573550359308,0.0003520152924060734,0.06690570203911396,0.1078167115902965,0.0646900269541779,0.0431266846361186,0.00013841334596051576,0.0003944695803321718,0.03614359749652012,0.10211706102117062,0.07970112079701121,0.0224159402241594,0.0,0.0005683263408428049,0.04283647733981875,0.028636884306987402,0.018327605956471937,0.010309278350515464,0.0,0.0002711957668429419,0.014169732352522335,0.020935960591133004,0.009852216748768473,0.011083743842364532,0.0,0.00017820128260234141,0.01154356523238716,0.056737588652482275,0.02634245187436677,0.030395136778115502,2.8771596679757743e-05,0.00026341187630664044,0.022618169018572255,0.3421965317919075,0.269364161849711,0.07283236994219654,0.03191768357953329,0.0003353354122291646,0.07853142042818477
HAT2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129943502824858,0.3050847457627119,0.307909604519774,0.019701989404779054,0.0004353532012851152,0.14037252227941535,1.6954177897574125,0.8086253369272237,0.8867924528301887,0.014059881984410286,0.0006739313878314122,0.13545684461410934,0.7658779576587795,0.49066002490660027,0.2752179327521793,0.7714120675894324,0.0007111747116279523,0.11594054726997481,0.33676975945017185,0.15807560137457044,0.17869415807560138,0.9220971657366247,0.0003764870252735406,0.07010120214412448,0.13669950738916256,0.10344827586206896,0.0332512315270936,0.0023400533307417104,0.00025922196369623297,0.06092975719886051,0.26545086119554206,0.07598784194528876,0.1894630192502533,0.030606813525116575,0.0003865182023328025,0.062222146124020605,0.12369942196531793,0.11445086705202313,0.009248554913294798,0.0,0.0003635443189625093,0.04287949529772137
CRF2,6.0,1.0607843137254902,0.5235294117647059,0.5372549019607843,0.9815786432451173,0.0015321829047955475,0.11611098901899077,0.3302139037433155,0.23128342245989303,0.09893048128342245,0.2564661498042079,0.0009441522105162474,0.12004289683464114,0.6422668240850059,0.12632821723730814,0.5159386068476978,0.9796151624004621,0.0006229304731330762,0.11610443485080528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125778331257783,0.28268991282689915,0.029887920298879204,0.023391086418449517,0.0006742719406151749,0.0819356646733007,0.027491408934707903,0.024054982817869417,0.003436426116838488,0.0,0.00025729993931636287,0.01225153759862046,0.0,0.0,0.0,0.0,0.0,0.0,0.13171225937183384,0.04154002026342452,0.09017223910840932,0.005051470331346038,0.0003699761872281889,0.04082489644001514,0.4369942196531792,0.15838150289017341,0.2786127167630058,0.9430528794690645,0.00032169959519474077,0.0888124581520981
GRP2,6.0,0.25098039215686274,0.20980392156862746,0.041176470588235294,0.0036788782310566664,0.001178856518956665,0.05900399942607025,0.034759358288770054,0.029411764705882353,0.0053475935828877,0.0,0.0006412567834738413,0.02928016572851617,0.0448642266824085,0.01652892561983471,0.028335301062573787,0.0,0.0003872793853906527,0.023557222633913827,0.20903954802259886,0.1440677966101695,0.06497175141242938,0.0022326787343352377,0.0003757610554037039,0.08269406726948013,0.0,0.0,0.0,0.0,0.0,0.0,0.11955168119551682,0.05977584059775841,0.05977584059775841,0.002367990360338258,0.0004980990328354221,0.04583914751345158,0.11912943871706759,0.0870561282932417,0.03207331042382589,1.3136185461920824e-05,0.00037573782820767503,0.0436295658291902,0.04310344827586207,0.024630541871921183,0.01847290640394089,0.004742366354254615,0.0002224693821170019,0.021951091447591914,0.050658561296859174,0.02735562310030395,0.02330293819655522,0.0,0.0002876535426596728,0.02045507246689516,0.2589595375722544,0.22427745664739887,0.034682080924855495,0.011587454506529652,0.000357214554465642,0.07038448851648745
HMGB6,5.0,0.1764705882352941,0.03725490196078431,0.1392156862745098,0.8473207750683771,0.0011039108610215558,0.046257454094020274,0.10962566844919786,0.10561497326203208,0.004010695187165775,0.03311105384103258,0.0008330622431988092,0.06499936689284289,0.13105076741440377,0.06729634002361275,0.06375442739079103,0.09984202343970235,0.00044916075794717496,0.04559555843741792,0.0,0.0,0.0,0.0,0.0,0.0,0.19137466307277629,0.18867924528301888,0.0026954177897574125,0.002302032490711736,0.0005547802489567123,0.05399477111179287,0.0273972602739726,0.0112079701120797,0.0161892901618929,0.0,0.00035590805813921295,0.013580735435998003,0.01718213058419244,0.013745704467353952,0.003436426116838488,0.0,0.00024199528564063807,0.009229308340333257,0.04556650246305419,0.03201970443349754,0.013546798029556651,1.5185290919803443e-05,0.0002033972366021684,0.024864492641063274,0.017223910840932118,0.016210739614994935,0.0010131712259371835,0.0,0.0002538836452962145,0.009300236885229811,0.0,0.0,0.0,0.0,0.0,0.0
AT1G74840,5.0,0.11568627450980393,0.0392156862745098,0.07647058823529412,0.0,0.001071309555416536,0.03447143871115403,0.12433155080213903,0.022727272727272724,0.1016042780748663,1.2527829678786447e-05,0.0008356733603662162,0.07092888407254767,0.21251475796930341,0.06611570247933884,0.14639905548996457,0.022027403071890498,0.0004541385157533471,0.0642418083419137,0.16101694915254236,0.059322033898305086,0.1016949152542373,9.602919287463388e-05,0.0003254830701507638,0.07163882266648418,0.22102425876010784,0.169811320754717,0.05121293800539084,2.9139651781161215e-05,0.0005294584769799224,0.06095840650788916,0.024906600249066,0.0186799501867995,0.0062266500622665,0.0,0.0004474507812106726,0.014025547658168592,0.024054982817869417,0.020618556701030927,0.003436426116838488,0.0,0.0002713386300708039,0.01388205582604613,0.027093596059113302,0.023399014778325122,0.003694581280788177,0.0,0.00018267088241316655,0.019883281000063254,0.016210739614994935,0.012158054711246202,0.004052684903748734,0.0,0.00021326646103363994,0.007945018888392377,0.3930635838150289,0.31445086705202313,0.07861271676300578,0.0097008135302933,0.00037602650641572306,0.08359801943861336
HAT7,5.0,0.711764705882353,0.025490196078431372,0.6862745098039216,0.9905890057398206,0.0016782791904875287,0.10566799609192094,0.3890374331550802,0.15641711229946523,0.23262032085561496,0.7558361789403604,0.0008751165899724023,0.12455411433344105,0.0,0.0,0.0,0.0,0.0,0.0,0.9265536723163842,0.07344632768361582,0.8531073446327684,0.8108785070661481,0.0005236006276203027,0.16246778802211784,1.266846361185984,0.5417789757412399,0.725067385444744,0.8387775916077803,0.0006524077042796088,0.13199526596284122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34913294797687866,0.31445086705202313,0.034682080924855495,0.9056599229287091,0.00039909298191243605,0.07595304529410149
WLIM1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012032085561497326,0.001336898395721925,0.0106951871657754,0.0,0.000446402301111651,0.012320665122234753,0.0,0.0,0.0,0.0,0.0,0.0,0.022598870056497175,0.002824858757062147,0.019774011299435026,0.0,0.00028473469512098966,0.009238190815597834,0.33423180592991913,0.01886792452830189,0.31536388140161725,8.741895534348365e-05,0.0004918482128607603,0.07536488144104245,0.0722291407222914,0.053549190535491904,0.0186799501867995,0.00019565035108368555,0.0005322579044551843,0.02977560211176522,0.09278350515463918,0.059564719358533795,0.033218785796105384,2.8899608016225813e-05,0.0003479725665656547,0.032962229284769655,0.22783251231527094,0.13423645320197045,0.09359605911330049,0.08640734239186555,0.0003063812559467426,0.07802262965277638,0.16919959473150964,0.08814589665653497,0.08105369807497467,1.5413355364155934e-05,0.0004132027627981578,0.043641200937062426,0.0,0.0,0.0,0.0,0.0,0.0
AT3G51950,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031073446327683614,0.019774011299435026,0.011299435028248588,0.0,0.0002783183008877615,0.012240162608786622,0.15902964959568733,0.11590296495956874,0.0431266846361186,9.470386828877395e-05,0.0004667322331174808,0.04917829874620105,0.1706102117061021,0.099626400996264,0.07098381070983811,0.014874085024052571,0.0006056724661951645,0.05774523676554992,0.26575028636884307,0.16838487972508592,0.09736540664375716,0.0007382536229599504,0.0004236160685411493,0.06533724521567068,0.07266009852216748,0.04064039408866995,0.03201970443349754,0.0019209393013551355,0.00026863664666670423,0.0344941033538921,0.20972644376899696,0.0921985815602837,0.11752786220871328,1.3358241315601809e-05,0.0003873542177432306,0.05033798753521682,0.0,0.0,0.0,0.0,0.0,0.0
AT5G51780,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519774011299435,0.03389830508474576,0.011299435028248588,0.0,0.0003006841632897807,0.016923335088412365,0.6307277628032345,0.07816711590296496,0.5525606469002696,7.284912945290304e-06,0.0005289773538712333,0.10655439120231974,0.40224159402241594,0.2403486924034869,0.16189290161892902,0.43156274941537814,0.000643900521013316,0.09268652292691056,0.288659793814433,0.16036655211912945,0.12829324169530357,0.007398299652153808,0.0004206064116627876,0.06648828372854584,0.18842364532019704,0.11206896551724138,0.07635467980295567,0.0018799390158716661,0.00030670638393746506,0.06810783371739214,0.18034447821681865,0.09422492401215807,0.0861195542046606,0.002142456395617675,0.00040262922324964983,0.04473987255480291,0.0,0.0,0.0,0.0,0.0,0.0
GATA15,5.0,0.11176470588235293,0.045098039215686274,0.06666666666666667,0.0,0.0009473510855885904,0.03556238984304472,0.0481283422459893,0.040106951871657755,0.00802139037433155,0.0,0.0007455568027760312,0.04225125140279683,0.01652892561983471,0.008264462809917356,0.008264462809917356,0.0,0.0003886404334973687,0.01055689059833461,0.2909604519774011,0.23728813559322035,0.05367231638418079,0.2167698980490069,0.0004607585060420519,0.10067954524527584,0.4123989218328841,0.3477088948787062,0.0646900269541779,0.0030596634370219276,0.0006064535017247723,0.08618705836751717,0.09838107098381071,0.07098381070983811,0.0273972602739726,0.11378620696080471,0.0005280221722301235,0.03768389918460128,0.029782359679266898,0.019473081328751432,0.010309278350515464,6.699454585579621e-05,0.0002645354824290378,0.012070224054938261,0.03571428571428571,0.029556650246305417,0.006157635467980296,0.0,0.00018230125242964587,0.024849858611682634,0.014184397163120569,0.004052684903748734,0.010131712259371834,0.029953287257676365,0.00021411687489551634,0.007509730009536721,0.006936416184971098,0.004624277456647399,0.0023121387283236996,0.0,0.0002145873888859224,0.002865776989553603
NFL,5.0,0.5196078431372549,0.060784313725490195,0.4588235294117647,0.5630340151777804,0.001291130737537386,0.09780724322904354,0.2018716577540107,0.0855614973262032,0.11631016042780748,0.46642004739098997,0.0008525643742181464,0.09672173967709627,0.0885478158205431,0.04250295159386068,0.04604486422668241,0.12573510735986557,0.00040218443913742427,0.037634874274153816,0.3502824858757062,0.2485875706214689,0.1016949152542373,0.009658936316640259,0.0004612639502925226,0.10839454406212078,0.48787061994609165,0.431266846361186,0.05660377358490566,0.0026007139214686385,0.0006129994327828906,0.09503158994681166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06011560693641619,0.04739884393063584,0.012716763005780347,0.0,0.0002932302249011816,0.02686206565442407
MYBC1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.09887005649717515,0.019774011299435026,0.029576991405387238,0.00034214927991325103,0.03969141330786256,0.5849056603773585,0.1293800539083558,0.4555256064690027,1.4569825890580608e-05,0.0005020241369951079,0.09975101674787734,0.7708592777085927,0.33374844333748444,0.4371108343711083,0.6415157622755068,0.0006496681498672921,0.11831439880421463,0.5154639175257733,0.47766323024054985,0.03780068728522337,0.23355218218312893,0.0004824589426160683,0.08839512095811114,0.0,0.0,0.0,0.0,0.0,0.0,0.05572441742654509,0.04154002026342452,0.014184397163120569,3.5964495849697175e-05,0.00030861253850304326,0.02291858267331079,0.0,0.0,0.0,0.0,0.0,0.0
