,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT3G44750,HDT1,132,2,130,0.008558871154291,0.006338598705336661,0.0707774798927614,0.00107238605898123,0.0697050938337802,195,3.08878803589658e-07,0.368704520944641,0.00040258992300259104,-0.218647143686935,3.52591616039433,1,4,5.9067195905223295,0.49230945821854905,Connector Hub,Elongation_Cortex
AT1G22985,ERF069,30,3,27,0.0574712643678161,0.0515970819589322,0.0160857908847185,0.00160857908847185,0.0144772117962466,1389,6.648557158379001e-07,0.11200358176527,0.000403041938488388,-0.218647143686935,3.52591616039433,1,3,0.182804309036105,0.6479591836734689,Connector,Elongation_Cortex
AT2G30130,LBD12,122,18,104,0.046064218940523,0.0452336900647347,0.0654155495978552,0.0096514745308311,0.0557640750670241,12179,6.64857108557175e-07,0.35704634714876204,0.000556259388614807,-0.218647143686935,3.52591616039433,1,3,3.13387469973077,0.634909970438054,Connector Hub,Elongation_Cortex
AT1G77450,NAC032,86,3,83,0.0246238030095759,0.0248374986612159,0.046112600536193,0.00160857908847185,0.0445040214477212,539,6.64853373369483e-07,0.230267459015535,0.000408361435011068,-0.218647143686935,3.52591616039433,1,3,1.8222878594220302,0.6089965397923879,Peripheral,Elongation_Cortex
AT1G01720,NAC002,152,7,145,0.0220460090623911,0.0258433942081188,0.0815013404825737,0.0037533512064343204,0.0777479892761394,3020,6.64856673304389e-07,0.7042562696935849,0.000443695202905854,-0.218647143686935,3.52591616039433,1,3,3.26503338376164,0.670013135672734,Connector Hub,Elongation_Cortex
AT2G33710,AT2G33710,69,0,69,0.0106564364876385,0.0104784326225125,0.0369973190348525,0.0,0.0369973190348525,0,6.681611035276109e-07,0.20267358090213802,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,0,0.9196245450034229,0.631379962192817,Connector,Elongation_Cortex
AT4G32800,ERF043,7,0,7,0.0,0.0,0.0037533512064343204,0.0,0.0037533512064343204,0,2.88431446127745e-07,0.0317400673580872,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,1,-0.243357900806555,0.5714285714285711,Peripheral,Elongation_Cortex
AT4G16780,HAT4,116,0,116,0.00449775112443778,0.00344384906177799,0.0621983914209115,0.0,0.0621983914209115,0,6.67332841839723e-07,0.497588430514827,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,3,3.26503338376164,0.642835909631391,Connector Hub,Elongation_Cortex
AT1G34370,STOP1,85,5,80,0.0204481792717087,0.0185086847715509,0.0455764075067024,0.00268096514745308,0.0428954423592493,1426,6.64838560909424e-07,0.249839176731047,0.000417052235758257,-0.218647143686935,3.52591616039433,1,0,1.05506826893782,0.6618685121107271,Connector,Elongation_Cortex
AT1G71260,WHY2,27,0,27,0.0,0.0,0.0144772117962466,0.0,0.0144772117962466,0,2.9156989183260796e-07,0.0997925307675827,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,3,0.313962993066979,0.493827160493827,Peripheral,Elongation_Cortex
AT1G51220,WIP5,18,0,18,0.0,0.0,0.0096514745308311,0.0,0.0096514745308311,0,2.90149206608256e-07,0.0614456976497285,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,0.0813271860708798,0.5185185185185179,Peripheral,Elongation_Cortex
AT1G77080,MAF1,24,0,24,0.0,0.0,0.0128686327077748,0.0,0.0128686327077748,0,2.9109481860936e-07,0.0545096800298052,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,-0.0056189692194403,0.649305555555555,Connector,Elongation_Cortex
AT1G19000,AT1G19000,158,9,149,0.0197532854954446,0.0178113432828044,0.0847184986595174,0.00482573726541555,0.0798927613941019,20619,6.64857912651464e-07,0.5101710483030429,0.000431650034276082,-0.218647143686935,3.52591616039433,1,3,2.93713667368446,0.704250295159386,Connector Hub,Elongation_Cortex
AT5G47370,HAT2,100,4,96,0.0381818181818182,0.0482220338449899,0.0536193029490617,0.0021447721179624697,0.0514745308310992,4373,6.64859065134856e-07,0.33131913751983394,0.00040848139884662997,-0.218647143686935,3.52591616039433,1,1,3.09808477866167,0.737630208333333,Connector Hub,Elongation_Cortex
AT1G72050,TFIIIA,94,0,94,0.0,0.0,0.050402144772118,0.0,0.050402144772118,0,3.02771238552984e-07,0.289468834715317,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,2.51581953419984,0.691036668175645,Connector Hub,Elongation_Cortex
AT5G67300,MYB44,128,6,122,0.0345718503937008,0.0339195186726141,0.0686327077747989,0.0032171581769437,0.0654155495978552,3797,6.64858454643492e-07,0.587108498271943,0.000410349572061814,-0.218647143686935,3.52591616039433,1,4,3.1244426212320797,0.709504,Connector Hub,Elongation_Cortex
AT1G80840,WRKY40,104,14,90,0.0578790141896938,0.0711005506701606,0.0557640750670241,0.0075067024128686296,0.0482573726541555,8549,6.64859733955884e-07,0.4393683446208621,0.0006473006177195549,-0.218647143686935,3.52591616039433,1,3,1.5599704913602799,0.723562546498034,Connector,Elongation_Cortex
AT1G33240,AT-GTL1,253,3,250,0.0151201455549282,0.0156928779730693,0.13565683646112597,0.00160857908847185,0.134048257372654,11003,6.64862511761903e-07,0.8011187690229109,0.000422662225633605,-0.218647143686935,3.52591616039433,1,0,6.5631130422698,0.5372930588403371,Connector Hub,Elongation_Cortex
AT1G71520,ERF020,123,10,113,0.0437158469945355,0.0458060340810369,0.0659517426273458,0.005361930294906171,0.0605898123324397,6118,6.6485896332675e-07,0.449939627561884,0.000437996300735094,-0.218647143686935,3.52591616039433,1,3,2.08460522748378,0.669861111111111,Connector,Elongation_Cortex
AT5G43250,NF-YC13,7,0,7,0.0,0.0,0.0037533512064343204,0.0,0.0037533512064343204,0,2.88431446133251e-07,0.0138510396731729,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,-0.353403590380721,0.0,Ultra peripheral,Elongation_Cortex
AT3G62420,BZIP53,171,21,150,0.0447884416924665,0.048132045857488,0.0916890080428954,0.0112600536193029,0.0804289544235925,12423,6.648569785310761e-07,0.7180448182185569,0.000566425801816652,-0.218647143686935,3.52591616039433,1,0,3.3576115758225,0.6150812148158771,Connector Hub,Elongation_Cortex
AT2G18160,BZIP2,199,14,185,0.0251256281407035,0.027189448904405,0.10670241286863301,0.0075067024128686296,0.0991957104557641,13388,6.64859446912854e-07,0.771123090121783,0.00044850949895181697,-0.218647143686935,3.52591616039433,1,0,4.30571764336325,0.58845496383958,Connector Hub,Elongation_Cortex
AT1G43160,RAP2-6,202,18,184,0.0407861681690557,0.0470909115819439,0.10831099195710499,0.0096514745308311,0.0986595174262735,15964,6.648608780114671e-07,0.770030534200117,0.000803887069791926,-0.218647143686935,3.52591616039433,1,0,5.3441195268602595,0.49292689839985604,Connector Hub,Elongation_Cortex
AT5G08330,TCP21,116,6,110,0.0268365817091454,0.0294629009391308,0.0621983914209115,0.0032171581769437,0.0589812332439678,5226,6.648555840795929e-07,0.409212315746702,0.000405374590545106,-0.218647143686935,3.52591616039433,1,0,2.22891387636923,0.5909624872738659,Peripheral,Elongation_Cortex
AT3G15500,NAC055,90,2,88,0.0104868913857678,0.0118613739807237,0.0482573726541555,0.00107238605898123,0.0471849865951743,5595,6.64855078642445e-07,0.186380246062053,0.00040617739590781204,-0.218647143686935,3.52591616039433,1,3,2.28134325353009,0.6448863636363641,Connector,Elongation_Cortex
AT3G17609,HYH,59,9,50,0.07071887784921099,0.0669694111269812,0.0316353887399464,0.00482573726541555,0.0268096514745308,1829,2.9526468513927896e-07,0.204675029725582,0.000418695320076101,-0.218647143686935,3.52591616039433,1,0,1.19051199287221,0.424590634875036,Peripheral,Elongation_Cortex
AT1G74840,AT1G74840,110,14,96,0.0457047539616347,0.0528449847300588,0.0589812332439678,0.0075067024128686296,0.0514745308310992,9453,6.648589899805259e-07,0.5075586061494289,0.000485049173125617,-0.218647143686935,3.52591616039433,1,1,2.2627241087946097,0.7377958579881659,Connector,Elongation_Cortex
AT2G27050,EIL1,48,5,43,0.0531914893617021,0.0630912538156401,0.0257372654155496,0.00268096514745308,0.0230563002680965,7127,6.648563797040011e-07,0.169719116506984,0.00040879249228170097,-0.218647143686935,3.52591616039433,1,0,0.8744766370252919,0.36956521739130394,Peripheral,Elongation_Cortex
AT4G31800,WRKY18,172,15,157,0.0284917720658235,0.032318160257302,0.0922252010723861,0.00804289544235925,0.0841823056300268,27706,6.648632980775471e-07,0.6199003539588039,0.000615856632041624,-0.218647143686935,3.52591616039433,1,3,2.87155733166902,0.7125597500846851,Connector Hub,Elongation_Cortex
AT5G08130,BIM1,148,5,143,0.0113991542562971,0.0157864172291021,0.0793565683646113,0.00268096514745308,0.0766756032171582,8579,6.64854487576343e-07,0.445664332999916,0.000422011530226533,-0.218647143686935,3.52591616039433,1,0,3.58335111571316,0.530797352954788,Connector Hub,Elongation_Cortex
AT1G08010,GATA11,69,1,68,0.00341005967604433,0.00347070610065862,0.0369973190348525,0.000536193029490617,0.0364611260053619,86,3.02258915250812e-07,0.17480878091790097,0.000403634613334072,-0.218647143686935,3.52591616039433,1,1,3.26515691263508,0.7061541692921659,Connector Hub,Elongation_Cortex
AT4G36240,GATA7,45,0,45,0.0,0.0,0.0241286863270777,0.0,0.0241286863270777,0,2.94453518441612e-07,0.166729651573439,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.21162720484504,0.571851851851852,Peripheral,Elongation_Cortex
AT1G26960,ATHB-23,201,7,194,0.0250248756218905,0.0315971638826295,0.107774798927614,0.0037533512064343204,0.10402144772117998,5252,6.64857050611584e-07,0.6896279969600201,0.00040865537559815095,-0.218647143686935,3.52591616039433,1,0,4.847492539100821,0.557705686825222,Connector Hub,Elongation_Cortex
AT1G79580,SMB,147,0,147,0.0,0.0,0.0788203753351206,0.0,0.0788203753351206,0,3.1211700897761305e-07,0.371433767643689,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,4.950311882328809,0.674718867138692,Connector Hub,Elongation_Cortex
AT4G36990,HSFB1,252,13,239,0.0251691646113957,0.0315903135072161,0.135120643431635,0.00697050938337802,0.12815013404825698,20784,6.648618354698361e-07,0.8485725126647901,0.00043055707433383903,-0.218647143686935,3.52591616039433,1,0,6.382521410357269,0.534029830690676,Connector Hub,Elongation_Cortex
AT4G17500,ERF1A,69,11,58,0.0694799658994032,0.0770333655339953,0.0369973190348525,0.005898123324396779,0.0310991957104558,6013,6.64854673280209e-07,0.245040386286323,0.000459190949771426,-0.218647143686935,3.52591616039433,1,3,1.6255498333757201,0.578934911242604,Peripheral,Elongation_Cortex
AT3G15210,ERF4,164,5,159,0.0311985635193775,0.0393046219416518,0.0879356568364611,0.00268096514745308,0.085254691689008,3785,6.648576094528499e-07,0.554425505743895,0.000407314753244107,-0.218647143686935,3.52591616039433,1,3,3.39619206779252,0.645069419722321,Connector Hub,Elongation_Cortex
AT3G50260,ERF011,153,1,152,0.0086859305125559,0.0083760034233777,0.0820375335120643,0.000536193029490617,0.0815013404825737,2395,6.6485908979013e-07,0.37860397902257303,0.000407757859751974,-0.218647143686935,3.52591616039433,1,0,3.3576115758225,0.5818040166204991,Connector Hub,Elongation_Cortex
AT5G13180,NAC083,107,3,104,0.0216892964203844,0.0190307585730785,0.05737265415549599,0.00160857908847185,0.0557640750670241,5018,6.64855220253074e-07,0.400958051450422,0.000406671552325233,-0.218647143686935,3.52591616039433,1,3,1.5599704913602799,0.7283730865076541,Connector,Elongation_Cortex
AT5G64750,ABR1,139,5,134,0.0287769784172662,0.0310950121271074,0.0745308310991957,0.00268096514745308,0.0718498659517426,8663,6.64859998448421e-07,0.40529157327966,0.000449320413568674,-0.218647143686935,3.52591616039433,1,0,2.31920969232549,0.655253772290809,Connector,Elongation_Cortex
AT5G05410,DREB2A,74,9,65,0.0577563865235098,0.0756289261354241,0.0396782841823056,0.00482573726541555,0.0348525469168901,3232,6.648542725945729e-07,0.28815984557555796,0.000456418640690229,-0.218647143686935,3.52591616039433,1,3,1.10091509725222,0.6196177273682,Peripheral,Elongation_Cortex
AT1G53170,ERF8,111,7,104,0.0402948402948403,0.051556857160703,0.0595174262734584,0.0037533512064343204,0.0557640750670241,15330,6.64864286995263e-07,0.299539249647193,0.000434360667878287,-0.218647143686935,3.52591616039433,1,3,3.0682953577153302,0.621913580246913,Connector Hub,Elongation_Cortex
AT3G22830,HSFA6B,121,11,110,0.0360881542699725,0.0396294721395657,0.0648793565683646,0.005898123324396779,0.0589812332439678,20822,6.64859405895182e-07,0.39083641819797704,0.000435981142336879,-0.218647143686935,3.52591616039433,1,3,2.01902588546834,0.6890203813280741,Connector,Elongation_Cortex
AT5G11260,HY5,157,1,156,0.005961130164951821,0.00661107657054203,0.0841823056300268,0.000536193029490617,0.0836461126005362,3609,6.64856643749461e-07,0.375116631831505,0.000400093823272252,-0.218647143686935,3.52591616039433,1,3,4.379882198024069,0.6569690992767919,Connector Hub,Elongation_Cortex
AT2G17560,HMGB4,75,9,66,0.0691891891891892,0.0768765742009871,0.0402144772117962,0.00482573726541555,0.0353887399463807,2972,6.64847574244635e-07,0.185421559029689,0.00042538246102281804,-0.218647143686935,3.52591616039433,1,3,2.01902588546834,0.5562454346238129,Peripheral,Elongation_Cortex
AT5G67580,TRB2,68,0,68,0.00921861281826163,0.0073448872650815,0.0364611260053619,0.0,0.0364611260053619,0,6.665032496741529e-07,0.17200544352731,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,2.42887337890952,0.5947231833910029,Peripheral,Elongation_Cortex
AT5G54680,ILR3,76,4,72,0.0207017543859649,0.0207196124797579,0.0407506702412869,0.0021447721179624697,0.0386058981233244,2348,6.648504853783909e-07,0.18079593847994196,0.00040405139914118397,-0.218647143686935,3.52591616039433,1,3,2.01902588546834,0.6275555555555561,Connector,Elongation_Cortex
AT4G16141,AT4G16141,80,0,80,0.014873417721519,0.0123485213025437,0.0428954423592493,0.0,0.0428954423592493,0,3.14867297336109e-07,0.283542414863888,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,2.86360415536112,0.51625,Connector Hub,Elongation_Cortex
AT4G27410,RD26,124,6,118,0.0323891948596905,0.0412107410406029,0.0664879356568365,0.0032171581769437,0.0632707774798928,3588,6.64858701296323e-07,0.431450335896863,0.000436937997891646,-0.218647143686935,3.52591616039433,1,0,2.81583668008493,0.49756373137490295,Connector Hub,Elongation_Cortex
AT4G23750,CRF2,51,0,51,0.0211764705882353,0.0202784344923276,0.0273458445040214,0.0,0.0273458445040214,0,3.1321102854397203e-07,0.11504491640032599,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,3,1.5599704913602799,0.456747404844291,Peripheral,Elongation_Cortex
AT5G65310,ATHB-5,65,0,65,0.00528846153846154,0.0049579742005994,0.0348525469168901,0.0,0.0348525469168901,0,6.656759856366589e-07,0.16756762576705497,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.99414260245792,0.6423668639053249,Connector,Elongation_Cortex
AT5G08790,NAC081,141,7,134,0.0206686930091185,0.039442028662735,0.0756032171581769,0.0037533512064343204,0.0718498659517426,2687,6.648480073837499e-07,0.457708952795291,0.000475208237482784,-0.218647143686935,3.52591616039433,1,0,3.62849902369129,0.454801038062284,Connector Hub,Elongation_Cortex
AT1G51070,bHLH115,69,20,49,0.0763000852514919,0.0785855817667412,0.0369973190348525,0.0107238605898123,0.0262734584450402,16345,6.648560789230111e-07,0.18834757183363102,0.000591379278974253,-0.218647143686935,3.52591616039433,1,0,1.28080780882847,0.531400966183575,Peripheral,Elongation_Cortex
AT3G01220,ATHB-20,164,8,156,0.0330689809965584,0.0457795009625982,0.0879356568364611,0.00428954423592493,0.0836461126005362,5910,6.6485600895539e-07,0.573109459744079,0.000419437438599868,-0.218647143686935,3.52591616039433,1,0,3.71879483964755,0.56796875,Connector Hub,Elongation_Cortex
AT2G36010,E2F3,39,0,39,0.0,0.0,0.020911528150133998,0.0,0.020911528150133998,0,2.9348603820219004e-07,0.102720767752595,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.29857336013536,0.49704142011834296,Peripheral,Elongation_Cortex
AT5G15150,HAT7,271,15,256,0.0210742107421074,0.0292965559864396,0.145308310991957,0.00804289544235925,0.137265415549598,18805,6.648588178000589e-07,1.0,0.000508831451075851,-0.218647143686935,3.52591616039433,1,0,6.29222559440101,0.5950126262626271,Connector Hub,Elongation_Cortex
AT2G45050,GATA2,244,1,243,0.0051271672400998395,0.00701677600420749,0.13083109919571,0.000536193029490617,0.13029490616622,519,7.107000106303159e-07,0.644251476361307,0.000397019531039511,-0.218647143686935,3.52591616039433,1,3,8.18348403491939,0.616742027807415,Connector Hub,Elongation_Cortex
AT2G23340,ERF008,170,0,170,0.0116950922380787,0.0116846445232389,0.0911528150134048,0.0,0.0911528150134048,0,6.67342685458743e-07,0.47229409056392796,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,0,4.21542182740699,0.5384775086505189,Connector Hub,Elongation_Cortex
AT3G10800,BZIP28,172,4,168,0.00550795593635251,0.00683734668983253,0.0922252010723861,0.0021447721179624697,0.0900804289544236,5059,3.2090070221883697e-07,0.432731506120695,0.000412301483643192,-0.218647143686935,3.52591616039433,1,0,5.93104233057596,0.244451284155809,Connector Hub,Elongation_Cortex
AT5G47390,KUA1,79,2,77,0.00973709834469328,0.00728528290307443,0.0423592493297587,0.00107238605898123,0.0412868632707775,524,2.9989100981189604e-07,0.24281821958554503,0.000400461239770543,-0.218647143686935,3.52591616039433,1,4,2.68971184478048,0.611440474282968,Connector Hub,Elongation_Cortex
AT3G23690,BHLH77,58,4,54,0.0453720508166969,0.0523567570659846,0.0310991957104558,0.0021447721179624697,0.0289544235924933,1710,6.64849408181435e-07,0.182770782283375,0.00041377582797744503,-0.218647143686935,3.52591616039433,1,0,0.9196245450034229,0.534933825792552,Peripheral,Elongation_Cortex
AT1G08320,TGA9,150,0,150,0.010738255033556998,0.00976376023160358,0.0804289544235925,0.0,0.0804289544235925,0,6.673374000106971e-07,0.44639589552849,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,0,3.40275948380063,0.570755555555556,Connector Hub,Elongation_Cortex
AT3G60530,GATA4,182,1,181,0.00643555339687936,0.0116021484289988,0.0975871313672922,0.000536193029490617,0.0970509383378016,58,7.10688649192877e-07,0.492733751417415,0.000397122120842135,-0.218647143686935,3.52591616039433,1,3,5.16683430220931,0.6701260645279449,Connector Hub,Elongation_Cortex
AT3G10500,NAC053,71,2,69,0.0160965794768612,0.0144687800102394,0.0380697050938338,0.00107238605898123,0.0369973190348525,2187,6.64852153291384e-07,0.17539668751633,0.00040085149552322204,-0.218647143686935,3.52591616039433,1,0,0.8293287290471609,0.6542352707796071,Connector,Elongation_Cortex
AT3G09735,S1FA3,150,19,131,0.0382997762863535,0.0433272023315209,0.0804289544235925,0.0101876675603217,0.0702412868632708,8762,6.64853698145565e-07,0.544616174420231,0.0006154842199130041,-0.218647143686935,3.52591616039433,1,3,4.904516934147559,0.60222512499437,Connector Hub,Elongation_Cortex
AT3G22780,TSO1,20,0,20,0.0,0.0,0.0107238605898123,0.0,0.0107238605898123,0,2.90463727540169e-07,0.0588712262688475,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,0.0813271860708798,0.585,Peripheral,Elongation_Cortex
AT4G34410,ERF109,126,11,115,0.0363174603174603,0.0443060820602957,0.0675603217158177,0.005898123324396779,0.0616621983914209,10814,6.64859001792338e-07,0.403105265572471,0.000552405083320571,-0.218647143686935,3.52591616039433,1,0,2.68039295615054,0.5420394781777199,Connector Hub,Elongation_Cortex
AT5G63790,ANAC102,108,5,103,0.0429214260989962,0.0679811279414287,0.0579088471849866,0.00268096514745308,0.0552278820375335,518,6.64855005373729e-07,0.41798943246314707,0.00044567464105475996,-0.218647143686935,3.52591616039433,1,0,3.17701994390998,0.285318047337278,Connector Hub,Elongation_Cortex
AT4G00730,ANL2,38,0,38,0.0,0.0,0.0203753351206434,0.0,0.0203753351206434,0,2.9332539828662894e-07,0.0874523152204656,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,1,0.926147037007322,0.7382271468144039,Connector,Elongation_Cortex
AT5G10030,TGA4,24,0,24,0.0,0.0,0.0128686327077748,0.0,0.0128686327077748,0,2.9109482036381395e-07,0.067855578872603,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,0.16827334136120004,0.621527777777778,Connector,Elongation_Cortex
AT5G52660,RVE6,61,0,61,0.00491803278688525,0.00363266710035715,0.0327077747989276,0.0,0.0327077747989276,0,3.3039661782163303e-07,0.17945130334735399,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.8202502918772803,0.6122010212308521,Peripheral,Elongation_Cortex
AT4G17490,ERF6,120,8,112,0.0256302521008403,0.0319112279760118,0.064343163538874,0.00428954423592493,0.0600536193029491,11329,6.648563619075181e-07,0.283125100984122,0.000431777972650857,-0.218647143686935,3.52591616039433,1,3,4.31430285600864,0.5186646212287239,Connector Hub,Elongation_Cortex
AT5G23930,AT5G23930,25,0,25,0.00333333333333333,0.00238826562030851,0.0134048257372654,0.0,0.0134048257372654,0,2.93485999387242e-07,0.0895393715075734,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,1,-0.0762857668331441,0.7392,Connector,Elongation_Cortex
AT1G42990,BZIP60,73,1,72,0.0167427701674277,0.0216748548383272,0.039142091152815,0.000536193029490617,0.0386058981233244,155,3.20900407815862e-07,0.17987025510472196,0.000396159932145579,-0.218647143686935,3.52591616039433,1,0,1.9580264285004398,0.295910493827161,Peripheral,Elongation_Cortex
AT5G52020,ERF025,46,0,46,0.00193236714975845,0.00153335909561922,0.0246648793565684,0.0,0.0246648793565684,0,6.65664450269918e-07,0.0968503880897206,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,1,1.09321917098073,0.7306238185255199,Connector,Elongation_Cortex
AT3G01470,HAT5,99,1,98,0.0148423005565863,0.0126893725188802,0.053083109919571,0.000536193029490617,0.0525469168900804,839,6.6485322500409e-07,0.30138953693529996,0.00042044862582331003,-0.218647143686935,3.52591616039433,1,0,1.6871389806316497,0.627863390254061,Connector,Elongation_Cortex
AT3G22760,TCX3,26,0,26,0.0,0.0,0.013941018766756,0.0,0.013941018766756,0,2.9141138784653303e-07,0.0627719717510688,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,0.776896428393441,0.387573964497041,Peripheral,Elongation_Cortex
AT5G65050,AGL31,68,1,67,0.00351185250219491,0.0028287189024184803,0.0364611260053619,0.000536193029490617,0.0359249329758713,852,2.98056379261478e-07,0.188420663898612,0.000397390721147257,-0.218647143686935,3.52591616039433,1,4,1.64635798129664,0.682093425605536,Connector,Elongation_Cortex
AT1G20910,ARID6,56,0,56,0.000649350649350649,0.00066525884273137,0.0300268096514745,0.0,0.0300268096514745,0,6.67330177170493e-07,0.142237848180578,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.472465670716,0.644770408163265,Connector,Elongation_Cortex
AT1G25550,HHO3,45,0,45,0.0131313131313131,0.009540714345231809,0.0241286863270777,0.0,0.0241286863270777,0,6.66505685736722e-07,0.142198267244018,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.8202502918772803,0.466172839506173,Peripheral,Elongation_Cortex
AT2G37120,S1FA2,109,4,105,0.0222562011552837,0.0238053073161496,0.0584450402144772,0.0021447721179624697,0.0563002680965147,1947,6.64844294588684e-07,0.22619774287501201,0.000406415723049311,-0.218647143686935,3.52591616039433,1,3,3.85524746190058,0.49674211248285294,Connector Hub,Elongation_Cortex
AT1G50640,ERF3,80,1,79,0.0142405063291139,0.0140947454916973,0.0428954423592493,0.000536193029490617,0.0423592493297587,271,6.648473813793861e-07,0.21321941122499202,0.000399381495702399,-0.218647143686935,3.52591616039433,1,0,1.28080780882847,0.6065625,Peripheral,Elongation_Cortex
AT3G51910,HSFA7A,120,1,119,0.0189075630252101,0.0193241696141012,0.064343163538874,0.000536193029490617,0.0638069705093834,424,6.64854427091745e-07,0.334272666049416,0.000402252170531547,-0.218647143686935,3.52591616039433,1,0,2.09347015243483,0.6396440929312901,Connector,Elongation_Cortex
AT1G53320,TULP7,21,3,18,0.019047619047619,0.0153344948808541,0.0112600536193029,0.00160857908847185,0.0096514745308311,235,2.9014919495988603e-07,0.0829313596584652,0.000405088163448971,-0.218647143686935,3.52591616039433,1,4,0.0813271860708798,0.5804988662131519,Peripheral,Elongation_Cortex
AT2G39880,MYB25,50,0,50,0.0,0.0,0.0268096514745308,0.0,0.0268096514745308,0,2.95264691522686e-07,0.12089675623970099,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,1.38551951542568,0.596,Peripheral,Elongation_Cortex
AT5G26660,MYB86,97,3,94,0.00493986254295533,0.00424367307219361,0.0520107238605898,0.00160857908847185,0.050402144772118,1874,3.0260036225315497e-07,0.22628138202383102,0.000416902852546442,-0.218647143686935,3.52591616039433,1,0,1.73228688860979,0.615155701987459,Peripheral,Elongation_Cortex
AT5G44160,NUC,48,0,48,0.0,0.0,0.0257372654155496,0.0,0.0257372654155496,0,2.95102128116739e-07,0.12812041686474998,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,1,1.7615077068743799,0.7109375,Connector,Elongation_Cortex
AT1G68550,ERF118,33,0,33,0.0151515151515152,0.0140759453322327,0.0176943699731903,0.0,0.0176943699731903,0,6.689880698084791e-07,0.0663573536557416,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,4,0.603004117812801,0.598714416896235,Peripheral,Elongation_Cortex
AT5G02840,RVE4,63,7,56,0.046594982078853,0.0448691068234785,0.0337801608579088,0.0037533512064343204,0.0300268096514745,3946,6.648461191999189e-07,0.18382723452319,0.00044607058831068203,-0.218647143686935,3.52591616039433,1,0,0.8293287290471609,0.6132527084908039,Peripheral,Elongation_Cortex
AT5G59570,BOA,16,1,15,0.0333333333333333,0.0235946493474661,0.00857908847184987,0.000536193029490617,0.00804289544235925,35,2.89678701395285e-07,0.0461873797389072,0.000396291456551904,-0.218647143686935,3.52591616039433,1,4,-0.353403590380721,0.6796875,Connector,Elongation_Cortex
AT3G24120,AT3G24120,165,8,157,0.0286031042128603,0.0270207994590915,0.0884718498659517,0.00428954423592493,0.0841823056300268,14836,6.64858167761788e-07,0.505954917902014,0.000437150040253668,-0.218647143686935,3.52591616039433,1,0,2.5449492322161498,0.683447352766211,Connector Hub,Elongation_Cortex
AT2G35940,BLH1,37,0,37,0.0,0.0,0.0198391420911528,0.0,0.0198391420911528,0,2.93164956668678e-07,0.0843545053144678,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,0,0.0166663854407996,0.682249817384952,Connector,Elongation_Cortex
AT5G49450,BZIP1,52,26,26,0.0844645550527903,0.0995046109164101,0.0278820375335121,0.013941018766756,0.013941018766756,882,2.9141137913692003e-07,0.240765826411005,0.000691567779675421,-0.218647143686935,3.52591616039433,1,3,0.576280361128727,0.718195266272189,Connector,Elongation_Cortex
AT3G54810,GATA8,27,0,27,0.0170940170940171,0.0188773332131636,0.0144772117962466,0.0,0.0144772117962466,0,3.05881680067912e-07,0.0594855883672537,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,1,0.424930635087089,0.7023319615912211,Connector,Elongation_Cortex
AT1G46264,HSFB4,36,0,36,0.0,0.0,0.0193029490616622,0.0,0.0193029490616622,0,2.93004634327392e-07,0.0969267286668551,0.00039491743389981603,-0.218647143686935,3.52591616039433,1,3,0.773018387175038,0.49537037037037,Peripheral,Elongation_Cortex
